Simulation Topology 1
___________________________
[5]				[17]		
[0]				[17]		
[8]				[12]		
[8]				[19]		
[8]				[23]		
[6]				[26]		
[4]				[26]		
[3]				[20]		
[4]				[29]		
[8]				[27]		
[0]				[25]		
[9]				[29]		
[0]				[23]		
[1]				[20]		
[5]				[34]		
[4]				[38]		
[2]				[36]		
[9]				[35]		
[1]				[30]		
[3]				[31]		
[3]				[45]		
[1]				[44]		
[1]				[49]		
[4]				[41]		
[0]				[58]		
[9]				[57]		
[2]				[52]		
[1]				[54]		
[5]				[59]		
[4]				[52]		
[3]				[63]		
[7]				[63]		
[0]				[66]		
[0]				[64]		
[6]				[61]		
[6]				[82]		
[7]				[84]		
[7]				[86]		
[4]				[89]		
[0]				[96]		
[7]				[97]		
[9]				[91]		
[7]				[90]		
[4]				[95]		
[9]				[94]		
___________________________
Simulation Topology [1:17]
___________________________
From 	  To 		Length
___________________________
  0	 | 	3	 | 	3,61
  0	 | 	19	 | 	14,14
  0	 | 	39	 | 	79,16
  0	 | 	44	 | 	77,10
  1	 | 	2	 | 	9,43
  1	 | 	17	 | 	20,12
  1	 | 	25	 | 	41,00
  1	 | 	35	 | 	65,28
  1	 | 	36	 | 	67,36
  2	 | 	23	 | 	29,27
  2	 | 	26	 | 	40,45
  2	 | 	29	 | 	40,20
  3	 | 	8	 | 	10,77
  3	 | 	34	 | 	42,05
  4	 | 	5	 | 	3,61
  4	 | 	13	 | 	7,62
  4	 | 	18	 | 	9,90
  4	 | 	20	 | 	22,56
  4	 | 	30	 | 	40,31
  5	 | 	7	 | 	6,71
  6	 | 	11	 | 	5,83
  6	 | 	12	 | 	5,00
  7	 | 	10	 | 	5,83
  8	 | 	11	 | 	5,00
  8	 | 	13	 | 	9,49
  8	 | 	27	 | 	25,18
  8	 | 	43	 | 	66,00
  9	 | 	10	 | 	8,25
  9	 | 	13	 | 	9,90
  9	 | 	15	 | 	11,70
  9	 | 	24	 | 	32,02
  9	 | 	38	 | 	62,13
  11	 | 	27	 | 	26,25
  12	 | 	13	 | 	3,16
  12	 | 	36	 | 	61,40
  14	 | 	17	 | 	4,12
  14	 | 	18	 | 	5,66
  15	 | 	16	 | 	2,83
  15	 | 	31	 | 	25,18
  18	 | 	23	 | 	11,40
  18	 | 	42	 | 	60,30
  20	 | 	21	 | 	2,24
  22	 | 	23	 | 	8,54
  22	 | 	27	 | 	5,00
  22	 | 	41	 | 	42,76
  23	 | 	27	 | 	13,34
  23	 | 	37	 | 	45,10
  24	 | 	28	 | 	5,10
  24	 | 	33	 | 	6,00
  24	 | 	43	 | 	37,22
  26	 | 	29	 | 	2,00
  26	 | 	36	 | 	32,39
  27	 | 	28	 | 	6,40
  29	 | 	35	 | 	30,07
  29	 | 	39	 | 	44,18
  30	 | 	31	 | 	4,00
  30	 | 	34	 | 	3,61
  31	 | 	33	 | 	7,07
  32	 | 	33	 | 	2,00
  32	 | 	34	 | 	7,81
  33	 | 	38	 | 	25,32
  33	 | 	39	 | 	32,00
  34	 | 	37	 | 	25,02
  35	 | 	37	 | 	4,12
  35	 | 	38	 | 	7,28
  36	 | 	37	 | 	2,00
  36	 | 	38	 | 	5,83
  39	 | 	42	 | 	9,22
  40	 | 	42	 | 	7,00
  41	 | 	43	 | 	6,40
  43	 | 	44	 | 	5,10
___________________________
Simulation Topology [1:18]
___________________________
From 	  To 		Length
___________________________
  0	 | 	3	 | 	3,61
  0	 | 	19	 | 	14,14
  0	 | 	39	 | 	79,16
  0	 | 	44	 | 	77,10
  1	 | 	2	 | 	9,43
  1	 | 	17	 | 	20,12
  1	 | 	25	 | 	41,00
  1	 | 	35	 | 	65,28
  1	 | 	36	 | 	67,36
  2	 | 	23	 | 	29,27
  2	 | 	26	 | 	40,45
  2	 | 	29	 | 	40,20
  3	 | 	8	 | 	10,77
  3	 | 	34	 | 	42,05
  4	 | 	5	 | 	3,61
  4	 | 	13	 | 	7,62
  4	 | 	18	 | 	9,90
  4	 | 	20	 | 	22,56
  4	 | 	30	 | 	40,31
  5	 | 	7	 | 	6,71
  6	 | 	11	 | 	5,83
  6	 | 	12	 | 	5,00
  7	 | 	10	 | 	5,83
  8	 | 	11	 | 	5,00
  8	 | 	13	 | 	9,49
  8	 | 	27	 | 	25,18
  8	 | 	43	 | 	66,00
  9	 | 	10	 | 	8,25
  9	 | 	13	 | 	9,90
  9	 | 	15	 | 	11,70
  9	 | 	24	 | 	32,02
  9	 | 	38	 | 	62,13
  11	 | 	27	 | 	26,25
  12	 | 	13	 | 	3,16
  12	 | 	36	 | 	61,40
  14	 | 	17	 | 	4,12
  14	 | 	18	 | 	5,66
  15	 | 	16	 | 	2,83
  15	 | 	31	 | 	25,18
  18	 | 	23	 | 	11,40
  18	 | 	42	 | 	60,30
  20	 | 	21	 | 	2,24
  22	 | 	23	 | 	8,54
  22	 | 	27	 | 	5,00
  22	 | 	41	 | 	42,76
  23	 | 	27	 | 	13,34
  23	 | 	37	 | 	45,10
  24	 | 	28	 | 	5,10
  24	 | 	33	 | 	6,00
  24	 | 	43	 | 	37,22
  26	 | 	29	 | 	2,00
  26	 | 	36	 | 	32,39
  27	 | 	28	 | 	6,40
  29	 | 	35	 | 	30,07
  29	 | 	39	 | 	44,18
  30	 | 	31	 | 	4,00
  30	 | 	34	 | 	3,61
  31	 | 	33	 | 	7,07
  32	 | 	33	 | 	2,00
  32	 | 	34	 | 	7,81
  33	 | 	38	 | 	25,32
  33	 | 	39	 | 	32,00
  34	 | 	37	 | 	25,02
  35	 | 	37	 | 	4,12
  35	 | 	38	 | 	7,28
  36	 | 	37	 | 	2,00
  36	 | 	38	 | 	5,83
  39	 | 	42	 | 	9,22
  40	 | 	42	 | 	7,00
  41	 | 	43	 | 	6,40
  43	 | 	44	 | 	5,10
  11	 | 	40	 | 	68,03
___________________________
Simulation Topology [1:19]
___________________________
From 	  To 		Length
___________________________
  0	 | 	3	 | 	3,61
  0	 | 	19	 | 	14,14
  0	 | 	39	 | 	79,16
  0	 | 	44	 | 	77,10
  1	 | 	2	 | 	9,43
  1	 | 	17	 | 	20,12
  1	 | 	25	 | 	41,00
  1	 | 	35	 | 	65,28
  1	 | 	36	 | 	67,36
  2	 | 	23	 | 	29,27
  2	 | 	26	 | 	40,45
  2	 | 	29	 | 	40,20
  3	 | 	8	 | 	10,77
  3	 | 	34	 | 	42,05
  4	 | 	5	 | 	3,61
  4	 | 	13	 | 	7,62
  4	 | 	18	 | 	9,90
  4	 | 	20	 | 	22,56
  4	 | 	30	 | 	40,31
  5	 | 	7	 | 	6,71
  6	 | 	11	 | 	5,83
  6	 | 	12	 | 	5,00
  7	 | 	10	 | 	5,83
  8	 | 	11	 | 	5,00
  8	 | 	13	 | 	9,49
  8	 | 	27	 | 	25,18
  8	 | 	43	 | 	66,00
  9	 | 	10	 | 	8,25
  9	 | 	13	 | 	9,90
  9	 | 	15	 | 	11,70
  9	 | 	24	 | 	32,02
  9	 | 	38	 | 	62,13
  11	 | 	27	 | 	26,25
  12	 | 	13	 | 	3,16
  12	 | 	36	 | 	61,40
  14	 | 	17	 | 	4,12
  14	 | 	18	 | 	5,66
  15	 | 	16	 | 	2,83
  15	 | 	31	 | 	25,18
  18	 | 	23	 | 	11,40
  18	 | 	42	 | 	60,30
  20	 | 	21	 | 	2,24
  22	 | 	23	 | 	8,54
  22	 | 	27	 | 	5,00
  22	 | 	41	 | 	42,76
  23	 | 	27	 | 	13,34
  23	 | 	37	 | 	45,10
  24	 | 	28	 | 	5,10
  24	 | 	33	 | 	6,00
  24	 | 	43	 | 	37,22
  26	 | 	29	 | 	2,00
  26	 | 	36	 | 	32,39
  27	 | 	28	 | 	6,40
  29	 | 	35	 | 	30,07
  29	 | 	39	 | 	44,18
  30	 | 	31	 | 	4,00
  30	 | 	34	 | 	3,61
  31	 | 	33	 | 	7,07
  32	 | 	33	 | 	2,00
  32	 | 	34	 | 	7,81
  33	 | 	38	 | 	25,32
  33	 | 	39	 | 	32,00
  34	 | 	37	 | 	25,02
  35	 | 	37	 | 	4,12
  35	 | 	38	 | 	7,28
  36	 | 	37	 | 	2,00
  36	 | 	38	 | 	5,83
  39	 | 	42	 | 	9,22
  40	 | 	42	 | 	7,00
  41	 | 	43	 | 	6,40
  43	 | 	44	 | 	5,10
  11	 | 	40	 | 	68,03
  20	 | 	32	 | 	21,21
___________________________
Simulation Topology [1:20]
___________________________
From 	  To 		Length
___________________________
  0	 | 	3	 | 	3,61
  0	 | 	19	 | 	14,14
  0	 | 	39	 | 	79,16
  0	 | 	44	 | 	77,10
  1	 | 	2	 | 	9,43
  1	 | 	17	 | 	20,12
  1	 | 	25	 | 	41,00
  1	 | 	35	 | 	65,28
  1	 | 	36	 | 	67,36
  2	 | 	23	 | 	29,27
  2	 | 	26	 | 	40,45
  2	 | 	29	 | 	40,20
  3	 | 	8	 | 	10,77
  3	 | 	34	 | 	42,05
  4	 | 	5	 | 	3,61
  4	 | 	13	 | 	7,62
  4	 | 	18	 | 	9,90
  4	 | 	20	 | 	22,56
  4	 | 	30	 | 	40,31
  5	 | 	7	 | 	6,71
  6	 | 	11	 | 	5,83
  6	 | 	12	 | 	5,00
  7	 | 	10	 | 	5,83
  8	 | 	11	 | 	5,00
  8	 | 	13	 | 	9,49
  8	 | 	27	 | 	25,18
  8	 | 	43	 | 	66,00
  9	 | 	10	 | 	8,25
  9	 | 	13	 | 	9,90
  9	 | 	15	 | 	11,70
  9	 | 	24	 | 	32,02
  9	 | 	38	 | 	62,13
  11	 | 	27	 | 	26,25
  12	 | 	13	 | 	3,16
  12	 | 	36	 | 	61,40
  14	 | 	17	 | 	4,12
  14	 | 	18	 | 	5,66
  15	 | 	16	 | 	2,83
  15	 | 	31	 | 	25,18
  18	 | 	23	 | 	11,40
  18	 | 	42	 | 	60,30
  20	 | 	21	 | 	2,24
  22	 | 	23	 | 	8,54
  22	 | 	27	 | 	5,00
  22	 | 	41	 | 	42,76
  23	 | 	27	 | 	13,34
  23	 | 	37	 | 	45,10
  24	 | 	28	 | 	5,10
  24	 | 	33	 | 	6,00
  24	 | 	43	 | 	37,22
  26	 | 	29	 | 	2,00
  26	 | 	36	 | 	32,39
  27	 | 	28	 | 	6,40
  29	 | 	35	 | 	30,07
  29	 | 	39	 | 	44,18
  30	 | 	31	 | 	4,00
  30	 | 	34	 | 	3,61
  31	 | 	33	 | 	7,07
  32	 | 	33	 | 	2,00
  32	 | 	34	 | 	7,81
  33	 | 	38	 | 	25,32
  33	 | 	39	 | 	32,00
  34	 | 	37	 | 	25,02
  35	 | 	37	 | 	4,12
  35	 | 	38	 | 	7,28
  36	 | 	37	 | 	2,00
  36	 | 	38	 | 	5,83
  39	 | 	42	 | 	9,22
  40	 | 	42	 | 	7,00
  41	 | 	43	 | 	6,40
  43	 | 	44	 | 	5,10
  11	 | 	40	 | 	68,03
  20	 | 	32	 | 	21,21
  5	 | 	11	 | 	4,24
___________________________
Simulation Topology [1:21]
___________________________
From 	  To 		Length
___________________________
  0	 | 	3	 | 	3,61
  0	 | 	19	 | 	14,14
  0	 | 	39	 | 	79,16
  0	 | 	44	 | 	77,10
  1	 | 	2	 | 	9,43
  1	 | 	17	 | 	20,12
  1	 | 	25	 | 	41,00
  1	 | 	35	 | 	65,28
  1	 | 	36	 | 	67,36
  2	 | 	23	 | 	29,27
  2	 | 	26	 | 	40,45
  2	 | 	29	 | 	40,20
  3	 | 	8	 | 	10,77
  3	 | 	34	 | 	42,05
  4	 | 	5	 | 	3,61
  4	 | 	13	 | 	7,62
  4	 | 	18	 | 	9,90
  4	 | 	20	 | 	22,56
  4	 | 	30	 | 	40,31
  5	 | 	7	 | 	6,71
  6	 | 	11	 | 	5,83
  6	 | 	12	 | 	5,00
  7	 | 	10	 | 	5,83
  8	 | 	11	 | 	5,00
  8	 | 	13	 | 	9,49
  8	 | 	27	 | 	25,18
  8	 | 	43	 | 	66,00
  9	 | 	10	 | 	8,25
  9	 | 	13	 | 	9,90
  9	 | 	15	 | 	11,70
  9	 | 	24	 | 	32,02
  9	 | 	38	 | 	62,13
  11	 | 	27	 | 	26,25
  12	 | 	13	 | 	3,16
  12	 | 	36	 | 	61,40
  14	 | 	17	 | 	4,12
  14	 | 	18	 | 	5,66
  15	 | 	16	 | 	2,83
  15	 | 	31	 | 	25,18
  18	 | 	23	 | 	11,40
  18	 | 	42	 | 	60,30
  20	 | 	21	 | 	2,24
  22	 | 	23	 | 	8,54
  22	 | 	27	 | 	5,00
  22	 | 	41	 | 	42,76
  23	 | 	27	 | 	13,34
  23	 | 	37	 | 	45,10
  24	 | 	28	 | 	5,10
  24	 | 	33	 | 	6,00
  24	 | 	43	 | 	37,22
  26	 | 	29	 | 	2,00
  26	 | 	36	 | 	32,39
  27	 | 	28	 | 	6,40
  29	 | 	35	 | 	30,07
  29	 | 	39	 | 	44,18
  30	 | 	31	 | 	4,00
  30	 | 	34	 | 	3,61
  31	 | 	33	 | 	7,07
  32	 | 	33	 | 	2,00
  32	 | 	34	 | 	7,81
  33	 | 	38	 | 	25,32
  33	 | 	39	 | 	32,00
  34	 | 	37	 | 	25,02
  35	 | 	37	 | 	4,12
  35	 | 	38	 | 	7,28
  36	 | 	37	 | 	2,00
  36	 | 	38	 | 	5,83
  39	 | 	42	 | 	9,22
  40	 | 	42	 | 	7,00
  41	 | 	43	 | 	6,40
  43	 | 	44	 | 	5,10
  11	 | 	40	 | 	68,03
  20	 | 	32	 | 	21,21
  5	 | 	11	 | 	4,24
  18	 | 	39	 | 	66,01
___________________________
Simulation Topology 2
___________________________
[2]				[12]		
[0]				[11]		
[7]				[17]		
[5]				[16]		
[1]				[15]		
[7]				[11]		
[5]				[11]		
[3]				[29]		
[0]				[23]		
[0]				[39]		
[9]				[39]		
[5]				[39]		
[2]				[35]		
[7]				[39]		
[0]				[33]		
[1]				[30]		
[6]				[30]		
[0]				[46]		
[7]				[40]		
[4]				[47]		
[2]				[44]		
[3]				[40]		
[4]				[56]		
[8]				[57]		
[1]				[52]		
[7]				[51]		
[5]				[50]		
[3]				[52]		
[0]				[50]		
[9]				[66]		
[1]				[67]		
[8]				[68]		
[4]				[62]		
[6]				[65]		
[4]				[64]		
[2]				[69]		
[2]				[64]		
[9]				[64]		
[2]				[61]		
[6]				[69]		
[1]				[71]		
[4]				[78]		
[5]				[72]		
[4]				[76]		
[1]				[76]		
___________________________
Simulation Topology [2:0]
___________________________
From 	  To 		Length
___________________________
  18	 | 	39	 | 	29,02
  5	 | 	11	 | 	28,07
  20	 | 	32	 | 	18,11
  11	 | 	40	 | 	32,25
  43	 | 	44	 | 	3,00
  41	 | 	43	 | 	2,00
  40	 | 	42	 | 	4,12
  39	 | 	42	 | 	3,16
  36	 | 	38	 | 	3,00
  36	 | 	37	 | 	7,00
  35	 | 	38	 | 	8,00
  35	 | 	37	 | 	8,60
  34	 | 	37	 | 	5,00
  33	 | 	39	 | 	4,00
  33	 | 	38	 | 	5,66
  32	 | 	34	 | 	2,00
  32	 | 	33	 | 	3,61
  31	 | 	33	 | 	3,61
  30	 | 	34	 | 	4,24
  30	 | 	31	 | 	7,07
  29	 | 	39	 | 	4,24
  29	 | 	35	 | 	7,62
  27	 | 	28	 | 	3,61
  26	 | 	36	 | 	14,32
  26	 | 	29	 | 	16,49
  24	 | 	43	 | 	24,19
  24	 | 	33	 | 	13,93
  24	 | 	28	 | 	2,24
  23	 | 	37	 | 	7,07
  23	 | 	27	 | 	7,07
  22	 | 	41	 | 	22,00
  22	 | 	27	 | 	4,12
  22	 | 	23	 | 	4,12
  20	 | 	21	 | 	4,12
  18	 | 	42	 | 	32,06
  18	 | 	23	 | 	17,03
  15	 | 	31	 | 	38,64
  0	 | 	3	 | 	5,00
  0	 | 	4	 | 	3,16
  0	 | 	29	 | 	54,45
  0	 | 	30	 | 	55,01
  0	 | 	36	 | 	52,00
  2	 | 	3	 | 	2,24
  2	 | 	13	 | 	22,00
  2	 | 	35	 | 	52,24
  2	 | 	37	 | 	47,04
  3	 | 	31	 | 	52,09
  3	 | 	34	 | 	48,01
  4	 | 	6	 | 	5,66
  7	 | 	8	 | 	6,71
  7	 | 	20	 | 	15,03
  7	 | 	37	 | 	35,51
  8	 | 	16	 | 	9,22
  8	 | 	43	 | 	53,15
  9	 | 	14	 | 	6,00
  9	 | 	16	 | 	10,82
  10	 | 	13	 | 	2,00
  11	 | 	13	 | 	2,00
  11	 | 	16	 | 	9,06
  11	 | 	17	 | 	8,60
  13	 | 	25	 | 	12,00
  14	 | 	15	 | 	3,16
  15	 | 	43	 | 	46,10
  17	 | 	20	 | 	2,83
  17	 | 	37	 | 	20,12
  18	 | 	21	 | 	4,00
  19	 | 	20	 | 	3,61
  20	 | 	39	 | 	25,32
  22	 | 	26	 | 	6,08
  23	 | 	24	 | 	8,60
  23	 | 	26	 | 	7,62
  24	 | 	27	 | 	2,00
  24	 | 	31	 | 	17,46
  25	 | 	28	 | 	7,07
  29	 | 	31	 | 	2,24
  31	 | 	39	 | 	2,24
  31	 | 	42	 | 	5,00
  33	 | 	36	 | 	4,12
  40	 | 	41	 | 	7,62
  41	 | 	42	 | 	6,08
___________________________
Simulation Topology [2:1]
___________________________
From 	  To 		Length
___________________________
  18	 | 	39	 | 	29,02
  5	 | 	11	 | 	28,07
  20	 | 	32	 | 	18,11
  11	 | 	40	 | 	32,25
  43	 | 	44	 | 	3,00
  41	 | 	43	 | 	2,00
  40	 | 	42	 | 	4,12
  39	 | 	42	 | 	3,16
  36	 | 	38	 | 	3,00
  36	 | 	37	 | 	7,00
  35	 | 	38	 | 	8,00
  35	 | 	37	 | 	8,60
  34	 | 	37	 | 	5,00
  33	 | 	39	 | 	4,00
  33	 | 	38	 | 	5,66
  32	 | 	34	 | 	2,00
  32	 | 	33	 | 	3,61
  31	 | 	33	 | 	3,61
  30	 | 	34	 | 	4,24
  30	 | 	31	 | 	7,07
  29	 | 	39	 | 	4,24
  29	 | 	35	 | 	7,62
  27	 | 	28	 | 	3,61
  26	 | 	36	 | 	14,32
  26	 | 	29	 | 	16,49
  24	 | 	43	 | 	24,19
  24	 | 	33	 | 	13,93
  24	 | 	28	 | 	2,24
  23	 | 	37	 | 	7,07
  23	 | 	27	 | 	7,07
  22	 | 	41	 | 	22,00
  22	 | 	27	 | 	4,12
  22	 | 	23	 | 	4,12
  20	 | 	21	 | 	4,12
  18	 | 	42	 | 	32,06
  18	 | 	23	 | 	17,03
  15	 | 	31	 | 	38,64
  0	 | 	3	 | 	5,00
  0	 | 	4	 | 	3,16
  0	 | 	29	 | 	54,45
  0	 | 	30	 | 	55,01
  0	 | 	36	 | 	52,00
  2	 | 	3	 | 	2,24
  2	 | 	13	 | 	22,00
  2	 | 	35	 | 	52,24
  2	 | 	37	 | 	47,04
  3	 | 	31	 | 	52,09
  3	 | 	34	 | 	48,01
  4	 | 	6	 | 	5,66
  7	 | 	8	 | 	6,71
  7	 | 	20	 | 	15,03
  7	 | 	37	 | 	35,51
  8	 | 	16	 | 	9,22
  8	 | 	43	 | 	53,15
  9	 | 	14	 | 	6,00
  9	 | 	16	 | 	10,82
  10	 | 	13	 | 	2,00
  11	 | 	13	 | 	2,00
  11	 | 	16	 | 	9,06
  11	 | 	17	 | 	8,60
  13	 | 	25	 | 	12,00
  14	 | 	15	 | 	3,16
  15	 | 	43	 | 	46,10
  17	 | 	20	 | 	2,83
  17	 | 	37	 | 	20,12
  18	 | 	21	 | 	4,00
  19	 | 	20	 | 	3,61
  20	 | 	39	 | 	25,32
  22	 | 	26	 | 	6,08
  23	 | 	24	 | 	8,60
  23	 | 	26	 | 	7,62
  24	 | 	27	 | 	2,00
  24	 | 	31	 | 	17,46
