Simulation Topology 1
___________________________
[1]				[0]		
[9]				[2]		
[4]				[0]		
[2]				[9]		
[6]				[3]		
[6]				[8]		
[4]				[3]		
[5]				[5]		
[9]				[8]		
[9]				[0]		
[3]				[18]		
[9]				[15]		
[2]				[11]		
[7]				[12]		
[9]				[19]		
[1]				[14]		
[3]				[16]		
[6]				[17]		
[7]				[15]		
[5]				[15]		
[5]				[22]		
[5]				[33]		
[4]				[38]		
[3]				[45]		
[2]				[42]		
[1]				[54]		
[6]				[50]		
[3]				[51]		
[5]				[56]		
[9]				[54]		
[7]				[58]		
[0]				[51]		
[8]				[52]		
[6]				[54]		
[3]				[53]		
[0]				[59]		
[0]				[64]		
[6]				[67]		
[8]				[77]		
[4]				[70]		
[0]				[76]		
[5]				[74]		
[2]				[74]		
[9]				[88]		
[5]				[88]		
[4]				[85]		
[3]				[95]		
[0]				[94]		
[3]				[93]		
[4]				[99]		
___________________________
Simulation Topology [1:11]
___________________________
From 	  To 		Length
___________________________
  0	 | 	10	 | 	18,11
  0	 | 	24	 | 	42,01
  0	 | 	28	 | 	56,14
  1	 | 	6	 | 	5,10
  1	 | 	31	 | 	49,82
  1	 | 	39	 | 	68,18
  2	 | 	11	 | 	15,81
  2	 | 	32	 | 	52,15
  2	 | 	40	 | 	76,11
  3	 | 	7	 | 	5,00
  3	 | 	17	 | 	8,94
  3	 | 	32	 | 	43,42
  4	 | 	12	 | 	8,94
  4	 | 	16	 | 	13,34
  4	 | 	46	 | 	92,05
  5	 | 	23	 | 	37,12
  5	 | 	41	 | 	66,01
  5	 | 	42	 | 	66,12
  6	 | 	20	 | 	19,03
  7	 | 	29	 | 	49,16
  7	 | 	41	 | 	69,00
  8	 | 	27	 | 	43,42
  8	 | 	49	 | 	91,14
  9	 | 	17	 | 	17,26
  9	 | 	34	 | 	53,34
  9	 | 	46	 | 	95,19
  10	 | 	42	 | 	56,01
  11	 | 	26	 | 	35,13
  11	 | 	33	 | 	39,12
  12	 | 	22	 | 	27,07
  13	 | 	15	 | 	6,32
  13	 | 	19	 | 	3,61
  14	 | 	16	 | 	6,71
  14	 | 	34	 | 	34,53
  14	 | 	36	 | 	45,89
  15	 | 	19	 | 	4,12
  15	 | 	45	 | 	71,06
  16	 | 	44	 | 	72,03
  17	 | 	24	 | 	25,32
  18	 | 	24	 | 	27,46
  18	 | 	42	 | 	59,21
  18	 | 	46	 | 	80,10
  19	 | 	43	 | 	73,11
  20	 | 	38	 | 	55,08
  20	 | 	48	 | 	71,03
  21	 | 	28	 | 	23,00
  21	 | 	29	 | 	21,38
  21	 | 	36	 | 	31,40
  22	 | 	45	 | 	47,00
  22	 | 	47	 | 	56,14
  23	 | 	30	 | 	13,60
  25	 | 	31	 | 	3,16
  25	 | 	43	 | 	34,93
  26	 | 	35	 | 	10,82
  27	 | 	30	 | 	8,06
  28	 | 	49	 | 	43,01
  29	 | 	43	 | 	34,00
  31	 | 	47	 | 	43,00
  32	 | 	38	 | 	25,00
  33	 | 	34	 | 	3,16
  33	 | 	40	 | 	22,80
  35	 | 	37	 | 	10,00
  35	 | 	45	 | 	26,31
  36	 | 	38	 | 	15,26
  37	 | 	44	 | 	21,02
  37	 | 	48	 | 	26,17
  39	 | 	44	 | 	18,03
  39	 | 	48	 | 	23,02
  40	 | 	41	 | 	5,39
___________________________
Simulation Topology [1:12]
___________________________
From 	  To 		Length
___________________________
  0	 | 	10	 | 	18,11
  0	 | 	24	 | 	42,01
  0	 | 	28	 | 	56,14
  1	 | 	6	 | 	5,10
  1	 | 	31	 | 	49,82
  1	 | 	39	 | 	68,18
  2	 | 	11	 | 	15,81
  2	 | 	32	 | 	52,15
  2	 | 	40	 | 	76,11
  3	 | 	7	 | 	5,00
  3	 | 	17	 | 	8,94
  3	 | 	32	 | 	43,42
  4	 | 	12	 | 	8,94
  4	 | 	16	 | 	13,34
  4	 | 	46	 | 	92,05
  5	 | 	23	 | 	37,12
  5	 | 	41	 | 	66,01
  5	 | 	42	 | 	66,12
