Simulation Topology 1
___________________________
[17]				[0]		
[15]				[1]		
[3]				[2]		
[3]				[4]		
[17]				[4]		
[8]				[5]		
[8]				[6]		
[3]				[7]		
[3]				[9]		
[1]				[10]		
___________________________
Simulation Topology [1:1]
___________________________
From 	  To 		Length
___________________________
  0	 | 	1	 | 	2,24
  0	 | 	3	 | 	14,56
  0	 | 	4	 | 	4,00
  0	 | 	6	 | 	10,82
  0	 | 	8	 | 	16,64
  1	 | 	7	 | 	13,42
  1	 | 	8	 | 	14,42
  1	 | 	9	 | 	16,64
  2	 | 	5	 | 	5,83
  2	 | 	6	 | 	6,40
  3	 | 	6	 | 	5,39
  3	 | 	7	 | 	3,00
  3	 | 	8	 | 	5,00
  3	 | 	9	 | 	6,32
  4	 | 	5	 | 	9,06
  4	 | 	9	 | 	17,09
  5	 | 	8	 | 	6,40
  6	 | 	8	 | 	5,83
  7	 | 	8	 | 	2,00
  7	 | 	9	 | 	3,61
___________________________
