Simulation Topology 1
___________________________
[6]				[2]		
[6]				[4]		
[4]				[1]		
[2]				[8]		
[7]				[10]		
[4]				[9]		
[0]				[9]		
[6]				[6]		
[0]				[13]		
[6]				[15]		
[1]				[15]		
[4]				[22]		
[5]				[18]		
[0]				[19]		
[9]				[19]		
[6]				[29]		
[4]				[37]		
[4]				[47]		
[0]				[43]		
[3]				[44]		
[8]				[45]		
[6]				[46]		
[3]				[51]		
[8]				[50]		
[4]				[59]		
[7]				[57]		
[4]				[57]		
[9]				[55]		
[13]				[0]		
[18]				[5]		
___________________________
Simulation Topology [1:13]
___________________________
From 	  To 		Length
___________________________
  0	 | 	1	 | 	2,00
  0	 | 	2	 | 	2,24
  0	 | 	10	 | 	13,93
  0	 | 	13	 | 	18,03
  0	 | 	18	 | 	41,44
  0	 | 	23	 | 	48,04
  1	 | 	2	 | 	3,61
  1	 | 	6	 | 	7,81
  1	 | 	13	 | 	16,16
  1	 | 	20	 | 	41,05
  1	 | 	24	 | 	55,04
  2	 | 	4	 | 	9,49
  2	 | 	9	 | 	14,14
  3	 | 	4	 | 	5,39
  3	 | 	5	 | 	2,24
  3	 | 	6	 | 	2,24
  3	 | 	11	 | 	14,14
  3	 | 	13	 | 	11,18
  4	 | 	6	 | 	7,07
  4	 | 	7	 | 	4,12
  4	 | 	10	 | 	7,81
  4	 | 	15	 | 	19,03
  5	 | 	7	 | 	3,61
  5	 | 	14	 | 	11,18
  5	 | 	19	 | 	35,01
  6	 | 	13	 | 	10,00
  7	 | 	16	 | 	31,06
  8	 | 	9	 | 	6,32
  8	 | 	10	 | 	2,24
  8	 | 	12	 | 	7,07
  8	 | 	16	 | 	24,33
  9	 | 	10	 | 	5,00
  9	 | 	11	 | 	7,28
  11	 | 	12	 | 	4,12
  11	 | 	14	 | 	5,83
  11	 | 	17	 | 	25,00
  12	 | 	21	 | 	28,02
  15	 | 	16	 | 	8,25
  15	 | 	18	 | 	15,23
  15	 | 	24	 | 	30,07
  16	 | 	18	 | 	7,21
  17	 | 	19	 | 	3,16
  17	 | 	28	 | 	47,85
  17	 | 	29	 | 	44,27
  22	 | 	23	 | 	5,10
  23	 | 	25	 | 	7,07
  23	 | 	26	 | 	8,06
  23	 | 	29	 | 	46,10
  24	 | 	25	 | 	3,61
  25	 | 	27	 | 	2,83
  26	 | 	27	 | 	5,39
  26	 | 	28	 | 	57,71
  26	 | 	29	 | 	53,85
___________________________
Simulation Topology [1:14]
___________________________
From 	  To 		Length
___________________________
  0	 | 	1	 | 	2,00
  0	 | 	2	 | 	2,24
  0	 | 	10	 | 	13,93
  0	 | 	13	 | 	18,03
  0	 | 	18	 | 	41,44
  0	 | 	23	 | 	48,04
  1	 | 	2	 | 	3,61
  1	 | 	6	 | 	7,81
  1	 | 	13	 | 	16,16
  1	 | 	20	 | 	41,05
  1	 | 	24	 | 	55,04
  2	 | 	4	 | 	9,49
  2	 | 	9	 | 	14,14
  3	 | 	4	 | 	5,39
  3	 | 	5	 | 	2,24
  3	 | 	6	 | 	2,24
  3	 | 	11	 | 	14,14
  3	 | 	13	 | 	11,18
  4	 | 	6	 | 	7,07
  4	 | 	7	 | 	4,12
  4	 | 	10	 | 	7,81
  4	 | 	15	 | 	19,03
  5	 | 	7	 | 	3,61
  5	 | 	14	 | 	11,18
  5	 | 	19	 | 	35,01
  6	 | 	13	 | 	10,00
  7	 | 	16	 | 	31,06
  8	 | 	9	 | 	6,32
  8	 | 	10	 | 	2,24
  8	 | 	12	 | 	7,07
  8	 | 	16	 | 	24,33
  9	 | 	10	 | 	5,00
  9	 | 	11	 | 	7,28
  11	 | 	12	 | 	4,12
  11	 | 	14	 | 	5,83
  11	 | 	17	 | 	25,00
  12	 | 	21	 | 	28,02
  15	 | 	16	 | 	8,25
  15	 | 	18	 | 	15,23
  15	 | 	24	 | 	30,07
  16	 | 	18	 | 	7,21
  17	 | 	19	 | 	3,16
  17	 | 	28	 | 	47,85
  17	 | 	29	 | 	44,27
  22	 | 	23	 | 	5,10
  23	 | 	25	 | 	7,07
  23	 | 	26	 | 	8,06
  23	 | 	29	 | 	46,10
  24	 | 	25	 | 	3,61
  25	 | 	27	 | 	2,83
  26	 | 	27	 | 	5,39
  26	 | 	28	 | 	57,71
  26	 | 	29	 | 	53,85
  9	 | 	28	 | 	16,55
___________________________
Simulation Topology 2
___________________________
