Simulation Topology 1
___________________________
Simulation Topology 2
___________________________
[0]				[0]		
[0]				[3]		
[6]				[9]		
[5]				[1]		
[4]				[5]		
[0]				[8]		
[8]				[10]		
[3]				[2]		
[8]				[0]		
[5]				[11]		
[9]				[5]		
[7]				[5]		
[7]				[3]		
[6]				[22]		
[2]				[16]		
[2]				[21]		
[4]				[18]		
[8]				[20]		
[7]				[14]		
[0]				[18]		
[6]				[17]		
[6]				[20]		
[6]				[28]		
[0]				[25]		
[8]				[26]		
[1]				[28]		
[4]				[34]		
[7]				[35]		
[6]				[32]		
[5]				[24]		
[9]				[31]		
[4]				[27]		
[0]				[32]		
[5]				[36]		
[2]				[37]		
[6]				[46]		
[7]				[40]		
[6]				[43]		
[0]				[38]		
[8]				[47]		
[3]				[47]		
[0]				[45]		
[5]				[39]		
[3]				[41]		
[0]				[51]		
[7]				[53]		
[5]				[52]		
[3]				[52]		
[4]				[58]		
[5]				[50]		
[9]				[57]		
[6]				[55]		
[4]				[66]		
[2]				[71]		
[2]				[74]		
[4]				[77]		
[0]				[80]		
[7]				[77]		
[3]				[79]		
[7]				[79]		
___________________________
Simulation Topology [2:17]
___________________________
From 	  To 		Length
___________________________
  0	 | 	6	 | 	12,81
  0	 | 	8	 | 	8,00
  0	 | 	25	 | 	28,02
  0	 | 	42	 | 	39,32
  1	 | 	5	 | 	5,00
  1	 | 	22	 | 	25,71
  2	 | 	9	 | 	2,24
  3	 | 	6	 | 	9,49
  3	 | 	10	 | 	5,66
  3	 | 	32	 | 	31,40
  3	 | 	40	 | 	46,04
  4	 | 	8	 | 	6,40
  4	 | 	12	 | 	3,61
  4	 | 	51	 | 	50,04
  5	 | 	6	 | 	8,25
  6	 | 	58	 | 	69,18
  7	 | 	19	 | 	16,28
  7	 | 	28	 | 	30,15
  9	 | 	47	 | 	41,05
  10	 | 	11	 | 	2,00
  10	 | 	35	 | 	41,11
  11	 | 	12	 | 	2,00
  11	 | 	32	 | 	27,89
  11	 | 	39	 | 	42,01
  13	 | 	21	 | 	2,00
  13	 | 	39	 | 	25,08
  13	 | 	43	 | 	19,24
  14	 | 	16	 | 	2,83
  14	 | 	19	 | 	2,83
  14	 | 	22	 | 	12,65
  15	 | 	19	 | 	3,61
  16	 | 	29	 | 	6,08
  17	 | 	20	 | 	3,61
  17	 | 	41	 | 	26,25
  18	 | 	47	 | 	38,21
  18	 | 	53	 | 	57,22
  19	 | 	59	 | 	61,40
