Simulation Topology 1
___________________________
[7]				[2]		
[3]				[6]		
[9]				[5]		
[4]				[12]		
[5]				[8]		
[3]				[9]		
[2]				[11]		
[9]				[9]		
[1]				[15]		
[0]				[20]		
[6]				[17]		
[3]				[23]		
[7]				[25]		
[1]				[28]		
[9]				[26]		
[3]				[25]		
[9]				[24]		
[9]				[30]		
[7]				[28]		
[8]				[34]		
[9]				[39]		
[2]				[34]		
[6]				[32]		
[6]				[37]		
[0]				[37]		
[4]				[32]		
[2]				[32]		
[1]				[47]		
[8]				[45]		
[1]				[41]		
___________________________
Simulation Topology [1:6]
___________________________
From 	  To 		Length
___________________________
  0	 | 	1	 | 	5,66
  0	 | 	2	 | 	3,61
  0	 | 	24	 | 	35,69
  1	 | 	5	 | 	3,00
  1	 | 	8	 | 	9,22
  1	 | 	20	 | 	33,54
  2	 | 	15	 | 	20,88
  2	 | 	17	 | 	25,00
  2	 | 	20	 | 	34,00
  3	 | 	6	 | 	2,24
  3	 | 	28	 | 	33,24
  4	 | 	8	 | 	8,06
  4	 | 	20	 | 	31,26
  4	 | 	23	 | 	29,02
  5	 | 	6	 | 	2,24
  5	 | 	7	 | 	6,00
  5	 | 	19	 | 	25,50
  6	 | 	14	 | 	16,55
  7	 | 	28	 | 	36,01
  8	 | 	26	 | 	17,03
  9	 | 	10	 | 	6,71
  9	 | 	11	 | 	4,24
  9	 | 	14	 | 	10,82
  10	 | 	11	 | 	6,71
  10	 | 	12	 | 	8,06
  10	 | 	17	 | 	13,34
  11	 | 	22	 | 	9,49
  11	 | 	23	 | 	14,32
  12	 | 	13	 | 	6,71
  12	 | 	18	 | 	3,00
  14	 | 	18	 | 	2,83
  14	 | 	27	 | 	22,47
  15	 | 	27	 | 	22,09
  16	 | 	17	 | 	6,00
  16	 | 	28	 | 	21,02
  19	 | 	22	 | 	2,83
  19	 | 	23	 | 	3,61
  20	 | 	23	 | 	3,61
  21	 | 	24	 | 	3,61
  21	 | 	25	 | 	2,83
  22	 | 	26	 | 	4,00
  24	 | 	25	 | 	6,40
  24	 | 	27	 | 	10,05
  25	 | 	26	 | 	2,00
  27	 | 	29	 | 	6,00
  28	 | 	29	 | 	8,06
___________________________
Simulation Topology [1:7]
___________________________
From 	  To 		Length
___________________________
  0	 | 	1	 | 	5,66
  0	 | 	2	 | 	3,61
  0	 | 	24	 | 	35,69
  1	 | 	5	 | 	3,00
  1	 | 	8	 | 	9,22
  1	 | 	20	 | 	33,54
  2	 | 	15	 | 	20,88
  2	 | 	17	 | 	25,00
  2	 | 	20	 | 	34,00
  3	 | 	6	 | 	2,24
  3	 | 	28	 | 	33,24
  4	 | 	8	 | 	8,06
  4	 | 	20	 | 	31,26
  4	 | 	23	 | 	29,02
  5	 | 	6	 | 	2,24
  5	 | 	7	 | 	6,00
  5	 | 	19	 | 	25,50
  6	 | 	14	 | 	16,55
  7	 | 	28	 | 	36,01
