Simulation Topology 1
___________________________
[7]				[7]		
[5]				[6]		
[5]				[3]		
[9]				[1]		
[9]				[3]		
[5]				[8]		
[2]				[9]		
[9]				[11]		
[7]				[10]		
[7]				[12]		
[6]				[15]		
[4]				[11]		
[2]				[12]		
[6]				[18]		
[1]				[19]		
[6]				[22]		
[3]				[18]		
[4]				[20]		
[2]				[16]		
[9]				[30]		
[8]				[28]		
[5]				[27]		
[0]				[35]		
[9]				[34]		
[6]				[37]		
[4]				[39]		
[6]				[35]		
[4]				[32]		
[8]				[37]		
[6]				[46]		
[6]				[42]		
[9]				[45]		
[6]				[40]		
[0]				[41]		
[7]				[54]		
___________________________
Simulation Topology [1:11]
___________________________
From 	  To 		Length
___________________________
  0	 | 	13	 | 	11,05
  0	 | 	26	 | 	28,02
  1	 | 	2	 | 	3,00
  1	 | 	9	 | 	6,32
  1	 | 	19	 | 	24,33
  2	 | 	4	 | 	4,00
  2	 | 	12	 | 	9,49
  3	 | 	5	 | 	8,06
  3	 | 	6	 | 	10,63
  3	 | 	7	 | 	10,00
  3	 | 	15	 | 	21,21
  4	 | 	11	 | 	9,43
  4	 | 	21	 | 	24,33
  4	 | 	29	 | 	43,10
  6	 | 	11	 | 	2,83
  6	 | 	14	 | 	10,05
  7	 | 	8	 | 	2,24
  7	 | 	12	 | 	7,07
  7	 | 	32	 | 	29,15
  8	 | 	9	 | 	2,00
  8	 | 	10	 | 	5,10
  8	 | 	23	 | 	24,08
  9	 | 	11	 | 	3,16
  9	 | 	16	 | 	7,21
  10	 | 	24	 | 	22,00
  10	 | 	34	 | 	39,01
  11	 | 	34	 | 	43,10
  12	 | 	18	 | 	4,00
  12	 | 	19	 | 	19,31
  13	 | 	15	 | 	4,00
  14	 | 	16	 | 	2,24
  16	 | 	17	 | 	2,24
  16	 | 	21	 | 	9,22
  17	 | 	18	 | 	4,47
  17	 | 	22	 | 	15,52
  17	 | 	27	 | 	12,00
  18	 | 	30	 | 	26,31
  19	 | 	20	 | 	2,24
  19	 | 	21	 | 	5,00
  20	 | 	21	 | 	3,16
  22	 | 	26	 | 	6,00
  22	 | 	28	 | 	8,25
  23	 | 	27	 | 	5,39
  24	 | 	28	 | 	2,00
  24	 | 	30	 | 	5,00
  24	 | 	33	 | 	7,21
  25	 | 	26	 | 	4,47
  26	 | 	34	 | 	19,03
  27	 | 	30	 | 	10,20
  29	 | 	33	 | 	7,81
  30	 | 	31	 | 	4,24
  31	 | 	34	 | 	9,22
___________________________
Simulation Topology [1:12]
___________________________
From 	  To 		Length
___________________________
  0	 | 	13	 | 	11,05
  0	 | 	26	 | 	28,02
  1	 | 	2	 | 	3,00
  1	 | 	9	 | 	6,32
  1	 | 	19	 | 	24,33
  2	 | 	4	 | 	4,00
  2	 | 	12	 | 	9,49
  3	 | 	5	 | 	8,06
  3	 | 	6	 | 	10,63
  3	 | 	7	 | 	10,00
  3	 | 	15	 | 	21,21
  4	 | 	11	 | 	9,43
  4	 | 	21	 | 	24,33
  4	 | 	29	 | 	43,10
  6	 | 	11	 | 	2,83
  6	 | 	14	 | 	10,05
  7	 | 	8	 | 	2,24
  7	 | 	12	 | 	7,07
  7	 | 	32	 | 	29,15
  8	 | 	9	 | 	2,00
  8	 | 	10	 | 	5,10
  8	 | 	23	 | 	24,08
  9	 | 	11	 | 	3,16
  9	 | 	16	 | 	7,21
  10	 | 	24	 | 	22,00
  10	 | 	34	 | 	39,01
  11	 | 	34	 | 	43,10
  12	 | 	18	 | 	4,00
  12	 | 	19	 | 	19,31
  13	 | 	15	 | 	4,00
  14	 | 	16	 | 	2,24
  16	 | 	17	 | 	2,24
  16	 | 	21	 | 	9,22
  17	 | 	18	 | 	4,47
  17	 | 	22	 | 	15,52
  17	 | 	27	 | 	12,00
  18	 | 	30	 | 	26,31
  19	 | 	20	 | 	2,24
  19	 | 	21	 | 	5,00
  20	 | 	21	 | 	3,16
  22	 | 	26	 | 	6,00
  22	 | 	28	 | 	8,25
  23	 | 	27	 | 	5,39
  24	 | 	28	 | 	2,00
  24	 | 	30	 | 	5,00
  24	 | 	33	 | 	7,21
  25	 | 	26	 | 	4,47
  26	 | 	34	 | 	19,03
  27	 | 	30	 | 	10,20
  29	 | 	33	 | 	7,81
  30	 | 	31	 | 	4,24
  31	 | 	34	 | 	9,22
  6	 | 	31	 | 	36,67
___________________________
Simulation Topology [1:13]
___________________________
From 	  To 		Length
___________________________
  0	 | 	13	 | 	11,05
  0	 | 	26	 | 	28,02
  1	 | 	2	 | 	3,00
  1	 | 	9	 | 	6,32
  1	 | 	19	 | 	24,33
  2	 | 	4	 | 	4,00
  2	 | 	12	 | 	9,49
  3	 | 	5	 | 	8,06
  3	 | 	6	 | 	10,63
  3	 | 	7	 | 	10,00
  3	 | 	15	 | 	21,21
  4	 | 	11	 | 	9,43
  4	 | 	21	 | 	24,33
  4	 | 	29	 | 	43,10
  6	 | 	11	 | 	2,83
  6	 | 	14	 | 	10,05
  7	 | 	8	 | 	2,24
  7	 | 	12	 | 	7,07
  7	 | 	32	 | 	29,15
  8	 | 	9	 | 	2,00
  8	 | 	10	 | 	5,10
  8	 | 	23	 | 	24,08
  9	 | 	11	 | 	3,16
  9	 | 	16	 | 	7,21
  10	 | 	24	 | 	22,00
  10	 | 	34	 | 	39,01
  11	 | 	34	 | 	43,10
  12	 | 	18	 | 	4,00
  12	 | 	19	 | 	19,31
  13	 | 	15	 | 	4,00
  14	 | 	16	 | 	2,24
  16	 | 	17	 | 	2,24
  16	 | 	21	 | 	9,22
  17	 | 	18	 | 	4,47
  17	 | 	22	 | 	15,52
  17	 | 	27	 | 	12,00
  18	 | 	30	 | 	26,31
  19	 | 	20	 | 	2,24
  19	 | 	21	 | 	5,00
  20	 | 	21	 | 	3,16
  22	 | 	26	 | 	6,00
  22	 | 	28	 | 	8,25
  23	 | 	27	 | 	5,39
  24	 | 	28	 | 	2,00
  24	 | 	30	 | 	5,00
  24	 | 	33	 | 	7,21
  25	 | 	26	 | 	4,47
  26	 | 	34	 | 	19,03
  27	 | 	30	 | 	10,20
  29	 | 	33	 | 	7,81
  30	 | 	31	 | 	4,24
  31	 | 	34	 | 	9,22
  6	 | 	31	 | 	36,67
  2	 | 	29	 | 	43,01
___________________________
Simulation Topology [1:14]
___________________________
From 	  To 		Length
___________________________
  0	 | 	13	 | 	11,05
  0	 | 	26	 | 	28,02
  1	 | 	2	 | 	3,00
  1	 | 	9	 | 	6,32
  1	 | 	19	 | 	24,33
  2	 | 	4	 | 	4,00
  2	 | 	12	 | 	9,49
  3	 | 	5	 | 	8,06
  3	 | 	6	 | 	10,63
  3	 | 	7	 | 	10,00
  3	 | 	15	 | 	21,21
  4	 | 	11	 | 	9,43
  4	 | 	21	 | 	24,33
  4	 | 	29	 | 	43,10
  6	 | 	11	 | 	2,83
  6	 | 	14	 | 	10,05
  7	 | 	8	 | 	2,24
  7	 | 	12	 | 	7,07
  7	 | 	32	 | 	29,15
  8	 | 	9	 | 	2,00
  8	 | 	10	 | 	5,10
  8	 | 	23	 | 	24,08
  9	 | 	11	 | 	3,16
  9	 | 	16	 | 	7,21
  10	 | 	24	 | 	22,00
  10	 | 	34	 | 	39,01
  11	 | 	34	 | 	43,10
  12	 | 	18	 | 	4,00
  12	 | 	19	 | 	19,31
  13	 | 	15	 | 	4,00
  14	 | 	16	 | 	2,24
  16	 | 	17	 | 	2,24
  16	 | 	21	 | 	9,22
  17	 | 	18	 | 	4,47
  17	 | 	22	 | 	15,52
  17	 | 	27	 | 	12,00
  18	 | 	30	 | 	26,31
  19	 | 	20	 | 	2,24
  19	 | 	21	 | 	5,00
  20	 | 	21	 | 	3,16
  22	 | 	26	 | 	6,00
  22	 | 	28	 | 	8,25
  23	 | 	27	 | 	5,39
  24	 | 	28	 | 	2,00
  24	 | 	30	 | 	5,00
  24	 | 	33	 | 	7,21
  25	 | 	26	 | 	4,47
  26	 | 	34	 | 	19,03
  27	 | 	30	 | 	10,20
  29	 | 	33	 | 	7,81
  30	 | 	31	 | 	4,24
  31	 | 	34	 | 	9,22
  6	 | 	31	 | 	36,67
  2	 | 	29	 | 	43,01
  27	 | 	31	 | 	13,93
___________________________
Simulation Topology [1:15]
___________________________
From 	  To 		Length
___________________________
  0	 | 	13	 | 	11,05
  0	 | 	26	 | 	28,02
  1	 | 	2	 | 	3,00
  1	 | 	9	 | 	6,32
  1	 | 	19	 | 	24,33
  2	 | 	4	 | 	4,00
  2	 | 	12	 | 	9,49
  3	 | 	5	 | 	8,06
  3	 | 	6	 | 	10,63
  3	 | 	7	 | 	10,00
  3	 | 	15	 | 	21,21
  4	 | 	11	 | 	9,43
