Simulation Topology 1
___________________________
[7]				[6]		
[7]				[15]		
[4]				[12]		
[8]				[9]		
[2]				[15]		
[9]				[15]		
[0]				[12]		
[5]				[10]		
[6]				[17]		
[3]				[20]		
[7]				[22]		
[0]				[19]		
[0]				[16]		
[8]				[20]		
[0]				[26]		
[7]				[28]		
[8]				[26]		
[6]				[36]		
[2]				[34]		
[6]				[39]		
[4]				[39]		
[1]				[39]		
[2]				[43]		
[3]				[46]		
[7]				[44]		
[1]				[46]		
[6]				[47]		
[9]				[50]		
[4]				[54]		
[8]				[52]		
[1]				[50]		
[3]				[51]		
[6]				[52]		
[6]				[58]		
[8]				[59]		
[0]				[56]		
[6]				[61]		
[4]				[69]		
[0]				[64]		
[7]				[69]		
___________________________
Simulation Topology [1:11]
___________________________
From 	  To 		Length
___________________________
  0	 | 	2	 | 	6,71
  0	 | 	3	 | 	3,16
  0	 | 	6	 | 	9,22
  0	 | 	38	 | 	58,42
  1	 | 	2	 | 	4,24
  1	 | 	5	 | 	2,00
  1	 | 	12	 | 	7,07
  1	 | 	34	 | 	44,01
  1	 | 	36	 | 	46,01
  2	 | 	14	 | 	14,56
  2	 | 	19	 | 	27,07
  2	 | 	20	 | 	27,00
  3	 | 	4	 | 	8,49
  3	 | 	26	 | 	38,05
  3	 | 	35	 | 	47,68
  4	 | 	14	 | 	11,18
  4	 | 	24	 | 	29,43
  4	 | 	34	 | 	44,41
  5	 | 	31	 | 	36,50
  5	 | 	39	 | 	54,04
  7	 | 	31	 | 	41,05
  8	 | 	9	 | 	4,24
  8	 | 	27	 | 	33,14
  8	 | 	32	 | 	35,00
  9	 | 	29	 | 	32,39
  10	 | 	11	 | 	7,62
  11	 | 	16	 | 	10,63
  11	 | 	30	 | 	31,02
  12	 | 	21	 | 	23,02
  13	 | 	14	 | 	10,00
  13	 | 	15	 | 	8,06
  14	 | 	15	 | 	7,28
  14	 | 	33	 | 	32,56
  16	 | 	17	 | 	10,20
  16	 | 	20	 | 	13,60
  17	 | 	19	 | 	3,00
  17	 | 	20	 | 	3,61
  18	 | 	19	 | 	6,40
  18	 | 	36	 | 	27,29
  19	 | 	23	 | 	7,62
  19	 | 	29	 | 	13,15
  20	 | 	24	 | 	5,83
  21	 | 	25	 | 	7,00
  21	 | 	29	 | 	14,76
  22	 | 	23	 | 	3,16
  22	 | 	25	 | 	3,16
  22	 | 	31	 | 	8,06
  22	 | 	37	 | 	26,08
  23	 | 	24	 | 	4,47
  23	 | 	38	 | 	18,25
  24	 | 	36	 | 	17,03
  26	 | 	27	 | 	4,24
  26	 | 	31	 | 	5,00
  26	 | 	32	 | 	5,00
  26	 | 	34	 | 	12,17
  28	 | 	30	 | 	5,00
  29	 | 	31	 | 	5,10
  32	 | 	33	 | 	6,00
  32	 | 	35	 | 	7,21
  33	 | 	34	 | 	2,24
  34	 | 	39	 | 	10,05
  36	 | 	37	 | 	8,25
  36	 | 	38	 | 	6,71
___________________________
Simulation Topology [1:12]
___________________________
From 	  To 		Length
___________________________
  0	 | 	2	 | 	6,71
  0	 | 	3	 | 	3,16
  0	 | 	6	 | 	9,22
  0	 | 	38	 | 	58,42
  1	 | 	2	 | 	4,24
  1	 | 	5	 | 	2,00
  1	 | 	12	 | 	7,07
  1	 | 	34	 | 	44,01
  1	 | 	36	 | 	46,01
  2	 | 	14	 | 	14,56
  2	 | 	19	 | 	27,07
  2	 | 	20	 | 	27,00
  3	 | 	4	 | 	8,49
  3	 | 	26	 | 	38,05
