Simulation Topology 1
___________________________
[2]				[2]		
[8]				[4]		
[7]				[1]		
[5]				[5]		
[5]				[1]		
[1]				[0]		
[0]				[11]		
[8]				[6]		
[2]				[6]		
[5]				[9]		
[6]				[15]		
[2]				[17]		
[8]				[14]		
[7]				[12]		
[0]				[12]		
[7]				[17]		
[1]				[18]		
[5]				[18]		
[2]				[27]		
[4]				[29]		
[4]				[27]		
[5]				[32]		
[3]				[41]		
[5]				[48]		
[8]				[49]		
[6]				[50]		
[9]				[51]		
[7]				[57]		
[9]				[59]		
[0]				[58]		
___________________________
Simulation Topology [1:11]
___________________________
From 	  To 		Length
___________________________
  0	 | 	1	 | 	6,32
  0	 | 	2	 | 	5,10
  0	 | 	7	 | 	7,21
  0	 | 	8	 | 	4,00
  0	 | 	9	 | 	7,62
  1	 | 	3	 | 	3,16
  1	 | 	8	 | 	6,32
  1	 | 	10	 | 	11,18
  1	 | 	14	 | 	11,31
  1	 | 	22	 | 	37,34
  2	 | 	4	 | 	2,00
  2	 | 	9	 | 	8,25
  2	 | 	21	 | 	31,06
  2	 | 	26	 | 	50,04
  3	 | 	16	 | 	13,60
  4	 | 	23	 | 	47,00
  4	 | 	26	 | 	50,16
  4	 | 	28	 | 	58,14
  5	 | 	6	 | 	11,05
  5	 | 	13	 | 	13,42
  5	 | 	28	 | 	59,54
  6	 | 	8	 | 	5,39
  6	 | 	28	 | 	48,84
  7	 | 	9	 | 	4,24
  7	 | 	12	 | 	8,00
  7	 | 	18	 | 	21,84
  8	 | 	20	 | 	21,10
  8	 | 	28	 | 	53,46
  9	 | 	21	 | 	23,00
  10	 | 	17	 | 	3,16
  11	 | 	13	 | 	7,07
  11	 | 	15	 | 	5,00
  12	 | 	14	 | 	8,25
  13	 | 	21	 | 	20,10
  13	 | 	27	 | 	45,00
  14	 | 	19	 | 	17,46
  15	 | 	29	 | 	41,59
  16	 | 	17	 | 	4,00
  18	 | 	19	 | 	2,83
  18	 | 	20	 | 	2,00
  19	 | 	20	 | 	2,00
  20	 | 	21	 | 	5,10
  20	 | 	29	 | 	31,26
  21	 | 	29	 | 	26,48
  22	 | 	23	 | 	7,28
  24	 | 	29	 | 	12,04
  25	 | 	26	 | 	3,16
  25	 | 	27	 | 	7,07
  25	 | 	29	 | 	10,00
___________________________
Simulation Topology [1:12]
___________________________
From 	  To 		Length
___________________________
  0	 | 	1	 | 	6,32
  0	 | 	2	 | 	5,10
  0	 | 	7	 | 	7,21
  0	 | 	8	 | 	4,00
  0	 | 	9	 | 	7,62
  1	 | 	3	 | 	3,16
  1	 | 	8	 | 	6,32
  1	 | 	10	 | 	11,18
  1	 | 	14	 | 	11,31
  1	 | 	22	 | 	37,34
  2	 | 	4	 | 	2,00
  2	 | 	9	 | 	8,25
  2	 | 	21	 | 	31,06
  2	 | 	26	 | 	50,04
  3	 | 	16	 | 	13,60
  4	 | 	23	 | 	47,00
  4	 | 	26	 | 	50,16
  4	 | 	28	 | 	58,14
  5	 | 	6	 | 	11,05
  5	 | 	13	 | 	13,42
  5	 | 	28	 | 	59,54
  6	 | 	8	 | 	5,39
  6	 | 	28	 | 	48,84
  7	 | 	9	 | 	4,24
  7	 | 	12	 | 	8,00
  7	 | 	18	 | 	21,84
  8	 | 	20	 | 	21,10
  8	 | 	28	 | 	53,46
  9	 | 	21	 | 	23,00
  10	 | 	17	 | 	3,16
  11	 | 	13	 | 	7,07
  11	 | 	15	 | 	5,00
  12	 | 	14	 | 	8,25
  13	 | 	21	 | 	20,10
  13	 | 	27	 | 	45,00
  14	 | 	19	 | 	17,46
  15	 | 	29	 | 	41,59
  16	 | 	17	 | 	4,00
  18	 | 	19	 | 	2,83
  18	 | 	20	 | 	2,00
  19	 | 	20	 | 	2,00
  20	 | 	21	 | 	5,10
  20	 | 	29	 | 	31,26
  21	 | 	29	 | 	26,48
  22	 | 	23	 | 	7,28
  24	 | 	29	 | 	12,04
  25	 | 	26	 | 	3,16
  25	 | 	27	 | 	7,07
  25	 | 	29	 | 	10,00
  5	 | 	12	 | 	15,65
___________________________
Simulation Topology [1:13]
___________________________
From 	  To 		Length
___________________________
  0	 | 	1	 | 	6,32
  0	 | 	2	 | 	5,10
  0	 | 	7	 | 	7,21
  0	 | 	8	 | 	4,00
  0	 | 	9	 | 	7,62
  1	 | 	3	 | 	3,16
  1	 | 	8	 | 	6,32
  1	 | 	10	 | 	11,18
  1	 | 	14	 | 	11,31
  1	 | 	22	 | 	37,34
  2	 | 	4	 | 	2,00
  2	 | 	9	 | 	8,25
  2	 | 	21	 | 	31,06
  2	 | 	26	 | 	50,04
  3	 | 	16	 | 	13,60
  4	 | 	23	 | 	47,00
  4	 | 	26	 | 	50,16
  4	 | 	28	 | 	58,14
  5	 | 	6	 | 	11,05
  5	 | 	13	 | 	13,42
  5	 | 	28	 | 	59,54
  6	 | 	8	 | 	5,39
  6	 | 	28	 | 	48,84
  7	 | 	9	 | 	4,24
  7	 | 	12	 | 	8,00
  7	 | 	18	 | 	21,84
  8	 | 	20	 | 	21,10
  8	 | 	28	 | 	53,46
  9	 | 	21	 | 	23,00
  10	 | 	17	 | 	3,16
  11	 | 	13	 | 	7,07
  11	 | 	15	 | 	5,00
  12	 | 	14	 | 	8,25
  13	 | 	21	 | 	20,10
  13	 | 	27	 | 	45,00
  14	 | 	19	 | 	17,46
  15	 | 	29	 | 	41,59
  16	 | 	17	 | 	4,00
  18	 | 	19	 | 	2,83
  18	 | 	20	 | 	2,00
  19	 | 	20	 | 	2,00
  20	 | 	21	 | 	5,10
  20	 | 	29	 | 	31,26
  21	 | 	29	 | 	26,48
  22	 | 	23	 | 	7,28
  24	 | 	29	 | 	12,04
  25	 | 	26	 | 	3,16
  25	 | 	27	 | 	7,07
  25	 | 	29	 | 	10,00
  5	 | 	12	 | 	15,65
  4	 | 	6	 | 	11,18
___________________________
Simulation Topology [1:14]
___________________________
From 	  To 		Length
___________________________
  0	 | 	1	 | 	6,32
  0	 | 	2	 | 	5,10
  0	 | 	7	 | 	7,21
  0	 | 	8	 | 	4,00
  0	 | 	9	 | 	7,62
  1	 | 	3	 | 	3,16
  1	 | 	8	 | 	6,32
  1	 | 	10	 | 	11,18
  1	 | 	14	 | 	11,31
  1	 | 	22	 | 	37,34
  2	 | 	4	 | 	2,00
  2	 | 	9	 | 	8,25
  2	 | 	21	 | 	31,06
  2	 | 	26	 | 	50,04
  3	 | 	16	 | 	13,60
  4	 | 	23	 | 	47,00
  4	 | 	26	 | 	50,16
  4	 | 	28	 | 	58,14
  5	 | 	6	 | 	11,05
  5	 | 	13	 | 	13,42
  5	 | 	28	 | 	59,54
  6	 | 	8	 | 	5,39
  6	 | 	28	 | 	48,84
  7	 | 	9	 | 	4,24
  7	 | 	12	 | 	8,00
  7	 | 	18	 | 	21,84
  8	 | 	20	 | 	21,10
  8	 | 	28	 | 	53,46
  9	 | 	21	 | 	23,00
  10	 | 	17	 | 	3,16
  11	 | 	13	 | 	7,07
  11	 | 	15	 | 	5,00
  12	 | 	14	 | 	8,25
  13	 | 	21	 | 	20,10
  13	 | 	27	 | 	45,00
  14	 | 	19	 | 	17,46
  15	 | 	29	 | 	41,59
  16	 | 	17	 | 	4,00
  18	 | 	19	 | 	2,83
  18	 | 	20	 | 	2,00
  19	 | 	20	 | 	2,00
  20	 | 	21	 | 	5,10
  20	 | 	29	 | 	31,26
  21	 | 	29	 | 	26,48
  22	 | 	23	 | 	7,28
  24	 | 	29	 | 	12,04
  25	 | 	26	 | 	3,16
  25	 | 	27	 | 	7,07
  25	 | 	29	 | 	10,00
  5	 | 	12	 | 	15,65
  4	 | 	6	 | 	11,18
  4	 | 	16	 | 	17,46
___________________________
Simulation Topology 2
___________________________
[8]				[2]		
[6]				[2]		
[8]				[4]		
[0]				[10]		
[5]				[6]		
[2]				[7]		
[8]				[9]		
[3]				[9]		
[3]				[22]		
[4]				[34]		
[8]				[31]		
[0]				[34]		
[2]				[35]		
[5]				[41]		
[2]				[41]		
[0]				[37]		
[7]				[40]		
[4]				[43]		
[0]				[45]		
[1]				[47]		
[1]				[50]		
[5]				[58]		
[19]				[12]		
[10]				[12]		
[16]				[15]		
[16]				[18]		
[16]				[20]		
[17]				[23]		
[12]				[18]		
[19]				[18]		
___________________________
Simulation Topology [2:0]
___________________________
From 	  To 		Length
___________________________
  4	 | 	16	 | 	34,06
  4	 | 	6	 | 	4,24
  5	 | 	12	 | 	28,00
  25	 | 	29	 | 	3,00
  25	 | 	27	 | 	5,10
  25	 | 	26	 | 	2,00
  24	 | 	29	 | 	4,24
  22	 | 	23	 | 	9,00
  21	 | 	29	 | 	42,38
  20	 | 	29	 | 	36,72
  20	 | 	21	 | 	8,94
  19	 | 	20	 | 	3,00
  18	 | 	20	 | 	5,10
  18	 | 	19	 | 	2,24
  16	 | 	17	 | 	4,24
  15	 | 	29	 | 	26,87
  14	 | 	19	 | 	6,08
  13	 | 	27	 | 	21,63
  13	 | 	21	 | 	17,00
  12	 | 	14	 | 	6,00
  11	 | 	15	 | 	3,00
  11	 | 	13	 | 	8,60
  10	 | 	17	 | 	12,65
  9	 | 	21	 | 	24,02
  8	 | 	28	 | 	9,85
  8	 | 	20	 | 	28,07
  0	 | 	1	 | 	2,00
  0	 | 	2	 | 	2,00
  0	 | 	3	 | 	11,31
  0	 | 	7	 | 	8,60
  0	 | 	16	 | 	38,01
  0	 | 	18	 | 	43,74
  1	 | 	6	 | 	7,28
  1	 | 	12	 | 	33,24
  1	 | 	18	 | 	43,42
  1	 | 	20	 | 	48,26
  2	 | 	12	 | 	31,58
  2	 | 	14	 | 	37,48
  3	 | 	5	 | 	3,61
  3	 | 	15	 | 	27,00
  4	 | 	5	 | 	3,16
  6	 | 	7	 | 	5,00
  7	 | 	8	 | 	13,00
  7	 | 	23	 | 	7,62
  8	 | 	23	 | 	12,21
  8	 | 	26	 | 	13,15
  9	 | 	10	 | 	5,00
  11	 | 	28	 | 	20,00
  12	 | 	16	 | 	7,07
  12	 | 	27	 | 	19,21
  13	 | 	15	 | 	6,40
  14	 | 	15	 | 	4,47
  15	 | 	21	 | 	21,59
  18	 | 	22	 | 	38,08
  19	 | 	21	 | 	11,70
  20	 | 	22	 | 	42,05
  20	 | 	23	 | 	39,05
  22	 | 	24	 | 	4,24
  24	 | 	25	 | 	3,00
___________________________
Simulation Topology [2:1]
___________________________
From 	  To 		Length
___________________________
  4	 | 	16	 | 	34,06
  4	 | 	6	 | 	4,24
  5	 | 	12	 | 	28,00
  25	 | 	29	 | 	3,00
  25	 | 	27	 | 	5,10
  25	 | 	26	 | 	2,00
  24	 | 	29	 | 	4,24
  22	 | 	23	 | 	9,00
  21	 | 	29	 | 	42,38
  20	 | 	29	 | 	36,72
  20	 | 	21	 | 	8,94
  19	 | 	20	 | 	3,00
  18	 | 	20	 | 	5,10
  18	 | 	19	 | 	2,24
  16	 | 	17	 | 	4,24
  15	 | 	29	 | 	26,87
  14	 | 	19	 | 	6,08
  13	 | 	27	 | 	21,63
  13	 | 	21	 | 	17,00
  12	 | 	14	 | 	6,00
  11	 | 	15	 | 	3,00
  11	 | 	13	 | 	8,60
  10	 | 	17	 | 	12,65
  9	 | 	21	 | 	24,02
  8	 | 	28	 | 	9,85
  8	 | 	20	 | 	28,07
  0	 | 	1	 | 	2,00
  0	 | 	2	 | 	2,00
  0	 | 	3	 | 	11,31
  0	 | 	7	 | 	8,60
  0	 | 	16	 | 	38,01
  0	 | 	18	 | 	43,74
  1	 | 	6	 | 	7,28
  1	 | 	12	 | 	33,24
  1	 | 	18	 | 	43,42
  1	 | 	20	 | 	48,26
  2	 | 	12	 | 	31,58
  2	 | 	14	 | 	37,48
  3	 | 	5	 | 	3,61
  3	 | 	15	 | 	27,00
  4	 | 	5	 | 	3,16
