Simulation Topology 1
___________________________
[5]				[2]		
[2]				[0]		
[6]				[16]		
[1]				[13]		
[5]				[10]		
[0]				[11]		
[0]				[16]		
[4]				[17]		
[8]				[15]		
[3]				[10]		
[6]				[18]		
[9]				[27]		
[3]				[20]		
[0]				[28]		
[0]				[38]		
[4]				[41]		
[2]				[48]		
[0]				[43]		
[5]				[56]		
[7]				[59]		
[0]				[51]		
[7]				[68]		
[2]				[61]		
[9]				[63]		
[9]				[66]		
[6]				[65]		
[1]				[68]		
[4]				[73]		
[3]				[70]		
[3]				[79]		
___________________________
Simulation Topology [1:7]
___________________________
From 	  To 		Length
___________________________
  0	 | 	1	 | 	3,61
  0	 | 	9	 | 	8,25
  1	 | 	14	 | 	38,05
  2	 | 	8	 | 	2,24
  2	 | 	10	 | 	2,00
  3	 | 	4	 | 	5,00
  3	 | 	5	 | 	2,24
  3	 | 	14	 | 	25,02
  3	 | 	15	 | 	28,16
  3	 | 	16	 | 	35,01
  4	 | 	10	 | 	8,06
  4	 | 	28	 | 	60,03
  4	 | 	29	 | 	69,03
  5	 | 	6	 | 	5,00
  6	 | 	9	 | 	6,71
  7	 | 	10	 | 	2,24
  7	 | 	16	 | 	31,06
  8	 | 	16	 | 	33,54
  10	 | 	22	 | 	43,19
  11	 | 	12	 | 	9,22
  11	 | 	13	 | 	9,06
  12	 | 	14	 | 	18,25
  13	 | 	14	 | 	10,00
  14	 | 	15	 | 	5,00
  14	 | 	16	 | 	10,20
  17	 | 	18	 | 	13,93
  17	 | 	20	 | 	8,00
  18	 | 	19	 | 	3,61
  18	 | 	22	 | 	5,83
  18	 | 	23	 | 	8,06
  18	 | 	25	 | 	9,06
  19	 | 	22	 | 	5,39
  19	 | 	28	 | 	11,70
  20	 | 	28	 | 	19,24
  21	 | 	24	 | 	2,83
  21	 | 	26	 | 	6,00
  23	 | 	27	 | 	11,18
  24	 | 	25	 | 	3,16
  26	 | 	27	 | 	5,83
  27	 | 	29	 | 	6,08
___________________________
Simulation Topology [1:8]
___________________________
From 	  To 		Length
___________________________
  0	 | 	1	 | 	3,61
  0	 | 	9	 | 	8,25
  1	 | 	14	 | 	38,05
  2	 | 	8	 | 	2,24
  2	 | 	10	 | 	2,00
  3	 | 	4	 | 	5,00
  3	 | 	5	 | 	2,24
  3	 | 	14	 | 	25,02
  3	 | 	15	 | 	28,16
  3	 | 	16	 | 	35,01
  4	 | 	10	 | 	8,06
  4	 | 	28	 | 	60,03
  4	 | 	29	 | 	69,03
  5	 | 	6	 | 	5,00
  6	 | 	9	 | 	6,71
  7	 | 	10	 | 	2,24
  7	 | 	16	 | 	31,06
  8	 | 	16	 | 	33,54
  10	 | 	22	 | 	43,19
  11	 | 	12	 | 	9,22
  11	 | 	13	 | 	9,06
  12	 | 	14	 | 	18,25
  13	 | 	14	 | 	10,00
  14	 | 	15	 | 	5,00
  14	 | 	16	 | 	10,20
  17	 | 	18	 | 	13,93
  17	 | 	20	 | 	8,00
  18	 | 	19	 | 	3,61
  18	 | 	22	 | 	5,83
  18	 | 	23	 | 	8,06
  18	 | 	25	 | 	9,06
  19	 | 	22	 | 	5,39
  19	 | 	28	 | 	11,70
  20	 | 	28	 | 	19,24
  21	 | 	24	 | 	2,83
  21	 | 	26	 | 	6,00
  23	 | 	27	 | 	11,18
  24	 | 	25	 | 	3,16
  26	 | 	27	 | 	5,83
  27	 | 	29	 | 	6,08
