Simulation Topology 1
___________________________
[6]				[0]		
[14]				[1]		
[10]				[1]		
[15]				[4]		
[15]				[6]		
[17]				[6]		
[7]				[7]		
[11]				[8]		
[14]				[9]		
[2]				[10]		
___________________________
Simulation Topology [1:1]
___________________________
From 	  To 		Length
___________________________
  0	 | 	1	 | 	8,06
  0	 | 	3	 | 	9,85
  0	 | 	4	 | 	10,82
  0	 | 	5	 | 	12,53
  0	 | 	6	 | 	7,07
  1	 | 	3	 | 	3,16
  1	 | 	7	 | 	7,62
  1	 | 	8	 | 	8,00
  2	 | 	3	 | 	5,83
  2	 | 	6	 | 	6,71
  2	 | 	7	 | 	7,07
  2	 | 	8	 | 	8,94
  3	 | 	9	 | 	14,32
  4	 | 	6	 | 	8,06
  5	 | 	6	 | 	10,05
  5	 | 	8	 | 	4,24
  5	 | 	9	 | 	15,52
  6	 | 	9	 | 	5,83
  7	 | 	9	 | 	9,22
  8	 | 	9	 | 	12,04
___________________________
