Simulation Topology 1
___________________________
Simulation Topology 2
___________________________
[1]				[0]		
[9]				[1]		
[3]				[1]		
[3]				[6]		
[9]				[5]		
[3]				[4]		
[6]				[12]		
[1]				[17]		
[0]				[19]		
[8]				[18]		
[1]				[23]		
[9]				[21]		
[9]				[26]		
[4]				[27]		
[5]				[35]		
[7]				[34]		
[9]				[36]		
[9]				[34]		
[4]				[33]		
[7]				[38]		
[3]				[47]		
[1]				[45]		
[1]				[61]		
[3]				[63]		
[1]				[57]		
[8]				[59]		
[5]				[59]		
[4]				[57]		
[1]				[59]		
[9]				[63]		
[2]				[65]		
[5]				[71]		
[0]				[70]		
[9]				[69]		
[8]				[77]		
[4]				[76]		
[3]				[73]		
[7]				[79]		
[1]				[76]		
[9]				[79]		
___________________________
Simulation Topology [2:1]
___________________________
From 	  To 		Length
___________________________
  0	 | 	5	 | 	4,47
  0	 | 	18	 | 	33,14
  0	 | 	30	 | 	65,01
  0	 | 	31	 | 	71,11
  0	 | 	33	 | 	69,46
  1	 | 	2	 | 	6,00
  1	 | 	14	 | 	34,23
  1	 | 	23	 | 	62,29
  2	 | 	26	 | 	58,03
  3	 | 	23	 | 	57,00
  3	 | 	29	 | 	57,31
  3	 | 	37	 | 	73,11
  4	 | 	5	 | 	6,08
  4	 | 	17	 | 	29,00
  6	 | 	7	 | 	7,07
  6	 | 	9	 | 	6,32
  6	 | 	19	 | 	26,02
  6	 | 	21	 | 	33,38
  6	 | 	39	 | 	67,07
  7	 | 	10	 | 	6,00
  8	 | 	28	 | 	40,01
  10	 | 	29	 | 	40,79
  11	 | 	12	 | 	5,00
  12	 | 	21	 | 	20,62
  13	 | 	15	 | 	7,62
  13	 | 	24	 | 	30,15
  14	 | 	16	 | 	4,12
  14	 | 	17	 | 	4,12
  15	 | 	18	 | 	3,16
  15	 | 	36	 | 	39,20
  17	 | 	18	 | 	5,10
  17	 | 	20	 | 	14,32
  17	 | 	29	 | 	29,00
  21	 | 	25	 | 	15,65
  21	 | 	33	 | 	25,30
  22	 | 	26	 | 	4,47
  22	 | 	28	 | 	2,00
  23	 | 	32	 | 	7,62
  24	 | 	27	 | 	3,00
  25	 | 	26	 | 	3,00
  25	 | 	37	 | 	20,02
  27	 | 	28	 | 	3,61
  29	 | 	39	 | 	16,00
  30	 | 	31	 | 	6,71
  30	 | 	32	 | 	5,39
  31	 | 	35	 | 	5,10
  33	 | 	36	 | 	7,21
  34	 | 	37	 | 	2,24
  35	 | 	38	 | 	3,00
___________________________
Simulation Topology [2:2]
___________________________
From 	  To 		Length
___________________________
  0	 | 	5	 | 	4,47
  0	 | 	18	 | 	33,14
  0	 | 	30	 | 	65,01
  0	 | 	31	 | 	71,11
  0	 | 	33	 | 	69,46
  1	 | 	2	 | 	6,00
  1	 | 	14	 | 	34,23
  1	 | 	23	 | 	62,29
  2	 | 	26	 | 	58,03
  3	 | 	23	 | 	57,00
  3	 | 	29	 | 	57,31
  3	 | 	37	 | 	73,11
  4	 | 	5	 | 	6,08
  4	 | 	17	 | 	29,00
  6	 | 	7	 | 	7,07
  6	 | 	9	 | 	6,32
  6	 | 	19	 | 	26,02
  6	 | 	21	 | 	33,38
  6	 | 	39	 | 	67,07
  7	 | 	10	 | 	6,00
  8	 | 	28	 | 	40,01
  10	 | 	29	 | 	40,79
  11	 | 	12	 | 	5,00
  12	 | 	21	 | 	20,62
  13	 | 	15	 | 	7,62
  13	 | 	24	 | 	30,15
  14	 | 	16	 | 	4,12
  14	 | 	17	 | 	4,12
  15	 | 	18	 | 	3,16
  15	 | 	36	 | 	39,20
  17	 | 	18	 | 	5,10
  17	 | 	20	 | 	14,32
  17	 | 	29	 | 	29,00
  21	 | 	25	 | 	15,65
  21	 | 	33	 | 	25,30
  22	 | 	26	 | 	4,47
  22	 | 	28	 | 	2,00
  23	 | 	32	 | 	7,62
  24	 | 	27	 | 	3,00
  25	 | 	26	 | 	3,00
  25	 | 	37	 | 	20,02
  27	 | 	28	 | 	3,61
  29	 | 	39	 | 	16,00
  30	 | 	31	 | 	6,71
  30	 | 	32	 | 	5,39
  31	 | 	35	 | 	5,10
  33	 | 	36	 | 	7,21
  34	 | 	37	 | 	2,24
  35	 | 	38	 | 	3,00
  23	 | 	35	 | 	13,04
___________________________
Simulation Topology [2:3]
___________________________
From 	  To 		Length
___________________________
  0	 | 	5	 | 	4,47
  0	 | 	18	 | 	33,14
  0	 | 	30	 | 	65,01
  0	 | 	31	 | 	71,11
  0	 | 	33	 | 	69,46
  1	 | 	2	 | 	6,00
  1	 | 	14	 | 	34,23
  1	 | 	23	 | 	62,29
  2	 | 	26	 | 	58,03
  3	 | 	23	 | 	57,00
  3	 | 	29	 | 	57,31
  3	 | 	37	 | 	73,11
  4	 | 	5	 | 	6,08
  4	 | 	17	 | 	29,00
  6	 | 	7	 | 	7,07
  6	 | 	9	 | 	6,32
  6	 | 	19	 | 	26,02
  6	 | 	21	 | 	33,38
  6	 | 	39	 | 	67,07
  7	 | 	10	 | 	6,00
  8	 | 	28	 | 	40,01
  10	 | 	29	 | 	40,79
  11	 | 	12	 | 	5,00
  12	 | 	21	 | 	20,62
  13	 | 	15	 | 	7,62
  13	 | 	24	 | 	30,15
  14	 | 	16	 | 	4,12
  14	 | 	17	 | 	4,12
  15	 | 	18	 | 	3,16
  15	 | 	36	 | 	39,20
  17	 | 	18	 | 	5,10
