Simulation Topology 1
___________________________
[9]				[8]		
[4]				[1]		
[1]				[2]		
[6]				[1]		
[5]				[5]		
[1]				[11]		
[2]				[18]		
[4]				[15]		
[5]				[11]		
[8]				[11]		
[2]				[14]		
[4]				[18]		
[9]				[25]		
[3]				[24]		
[0]				[25]		
[9]				[27]		
[7]				[20]		
[1]				[23]		
[5]				[22]		
[9]				[20]		
[3]				[34]		
[5]				[44]		
[7]				[42]		
[4]				[46]		
[7]				[49]		
[8]				[45]		
[2]				[43]		
[0]				[41]		
[4]				[42]		
[5]				[40]		
[3]				[40]		
[7]				[64]		
[9]				[62]		
[8]				[69]		
[7]				[60]		
[4]				[61]		
[9]				[60]		
[6]				[68]		
[9]				[76]		
[6]				[74]		
[9]				[78]		
[1]				[74]		
[5]				[71]		
[3]				[71]		
[0]				[77]		
___________________________
Simulation Topology [1:14]
___________________________
From 	  To 		Length
___________________________
  0	 | 	1	 | 	8,60
  0	 | 	3	 | 	7,62
  0	 | 	14	 | 	19,24
  0	 | 	33	 | 	61,01
  0	 | 	43	 | 	63,29
  1	 | 	2	 | 	3,16
  1	 | 	5	 | 	10,44
  1	 | 	23	 | 	45,00
  1	 | 	44	 | 	76,11
  2	 | 	6	 | 	16,03
  2	 | 	8	 | 	9,85
  2	 | 	9	 | 	11,40
  3	 | 	4	 | 	4,12
  3	 | 	28	 | 	41,05
  4	 | 	6	 | 	13,34
  4	 | 	18	 | 	17,00
  4	 | 	20	 | 	29,07
  5	 | 	7	 | 	5,00
  6	 | 	14	 | 	7,28
  6	 | 	15	 | 	11,40
  6	 | 	35	 | 	43,05
  7	 | 	11	 | 	3,00
  7	 | 	25	 | 	30,27
  7	 | 	43	 | 	56,01
  8	 | 	10	 | 	4,24
  8	 | 	43	 | 	60,03
  9	 | 	38	 | 	65,01
  10	 | 	33	 | 	55,33
  12	 | 	15	 | 	2,00
  12	 | 	42	 | 	46,17
  13	 | 	18	 | 	2,83
  13	 | 	36	 | 	36,50
  14	 | 	15	 | 	9,22
  15	 | 	37	 | 	41,11
  16	 | 	19	 | 	2,00
  16	 | 	22	 | 	22,00
  16	 | 	33	 | 	49,01
  17	 | 	18	 | 	4,12
  18	 | 	25	 | 	23,19
  19	 | 	25	 | 	25,02
  19	 | 	26	 | 	24,04
  20	 | 	22	 | 	8,94
  20	 | 	40	 | 	44,41
  20	 | 	44	 | 	43,10
  21	 | 	22	 | 	2,83
  22	 | 	28	 | 	3,00
  22	 | 	39	 | 	32,02
  23	 | 	27	 | 	6,40
  24	 | 	26	 | 	7,81
  25	 | 	28	 | 	5,00
  26	 | 	29	 | 	4,24
  29	 | 	32	 | 	22,36
  30	 | 	33	 | 	29,43
  30	 | 	40	 | 	38,47
  31	 | 	34	 | 	4,00
  32	 | 	34	 | 	2,83
  32	 | 	35	 | 	5,10
  33	 | 	36	 | 	9,06
  37	 | 	41	 | 	7,81
  38	 | 	39	 | 	3,61
  38	 | 	42	 | 	6,40
  38	 | 	43	 | 	7,81
  42	 | 	43	 | 	2,00
___________________________
Simulation Topology [1:15]
___________________________
From 	  To 		Length
___________________________
  0	 | 	1	 | 	8,60
  0	 | 	3	 | 	7,62
  0	 | 	14	 | 	19,24
  0	 | 	33	 | 	61,01
  0	 | 	43	 | 	63,29
  1	 | 	2	 | 	3,16
  1	 | 	5	 | 	10,44
  1	 | 	23	 | 	45,00
  1	 | 	44	 | 	76,11
  2	 | 	6	 | 	16,03
  2	 | 	8	 | 	9,85
  2	 | 	9	 | 	11,40
  3	 | 	4	 | 	4,12
  3	 | 	28	 | 	41,05
  4	 | 	6	 | 	13,34
  4	 | 	18	 | 	17,00
  4	 | 	20	 | 	29,07
  5	 | 	7	 | 	5,00
  6	 | 	14	 | 	7,28
  6	 | 	15	 | 	11,40
  6	 | 	35	 | 	43,05
  7	 | 	11	 | 	3,00
  7	 | 	25	 | 	30,27
  7	 | 	43	 | 	56,01
  8	 | 	10	 | 	4,24
  8	 | 	43	 | 	60,03
  9	 | 	38	 | 	65,01
  10	 | 	33	 | 	55,33
  12	 | 	15	 | 	2,00
  12	 | 	42	 | 	46,17
  13	 | 	18	 | 	2,83
  13	 | 	36	 | 	36,50
  14	 | 	15	 | 	9,22
  15	 | 	37	 | 	41,11
  16	 | 	19	 | 	2,00
  16	 | 	22	 | 	22,00
  16	 | 	33	 | 	49,01
  17	 | 	18	 | 	4,12
  18	 | 	25	 | 	23,19
  19	 | 	25	 | 	25,02
  19	 | 	26	 | 	24,04
  20	 | 	22	 | 	8,94
  20	 | 	40	 | 	44,41
  20	 | 	44	 | 	43,10
  21	 | 	22	 | 	2,83
  22	 | 	28	 | 	3,00
  22	 | 	39	 | 	32,02
  23	 | 	27	 | 	6,40
  24	 | 	26	 | 	7,81
  25	 | 	28	 | 	5,00
  26	 | 	29	 | 	4,24
  29	 | 	32	 | 	22,36
  30	 | 	33	 | 	29,43
  30	 | 	40	 | 	38,47
  31	 | 	34	 | 	4,00
  32	 | 	34	 | 	2,83
  32	 | 	35	 | 	5,10
  33	 | 	36	 | 	9,06
  37	 | 	41	 | 	7,81
  38	 | 	39	 | 	3,61
  38	 | 	42	 | 	6,40
  38	 | 	43	 | 	7,81
  42	 | 	43	 | 	2,00
  21	 | 	41	 | 	30,27
___________________________
Simulation Topology [1:16]
___________________________
From 	  To 		Length
___________________________
  0	 | 	1	 | 	8,60
  0	 | 	3	 | 	7,62
  0	 | 	14	 | 	19,24
  0	 | 	33	 | 	61,01
  0	 | 	43	 | 	63,29
  1	 | 	2	 | 	3,16
  1	 | 	5	 | 	10,44
  1	 | 	23	 | 	45,00
  1	 | 	44	 | 	76,11
  2	 | 	6	 | 	16,03
  2	 | 	8	 | 	9,85
  2	 | 	9	 | 	11,40
  3	 | 	4	 | 	4,12
  3	 | 	28	 | 	41,05
  4	 | 	6	 | 	13,34
  4	 | 	18	 | 	17,00
  4	 | 	20	 | 	29,07
  5	 | 	7	 | 	5,00
  6	 | 	14	 | 	7,28
  6	 | 	15	 | 	11,40
  6	 | 	35	 | 	43,05
  7	 | 	11	 | 	3,00
  7	 | 	25	 | 	30,27
  7	 | 	43	 | 	56,01
  8	 | 	10	 | 	4,24
  8	 | 	43	 | 	60,03
  9	 | 	38	 | 	65,01
  10	 | 	33	 | 	55,33
  12	 | 	15	 | 	2,00
  12	 | 	42	 | 	46,17
  13	 | 	18	 | 	2,83
  13	 | 	36	 | 	36,50
  14	 | 	15	 | 	9,22
  15	 | 	37	 | 	41,11
  16	 | 	19	 | 	2,00
  16	 | 	22	 | 	22,00
  16	 | 	33	 | 	49,01
  17	 | 	18	 | 	4,12
  18	 | 	25	 | 	23,19
  19	 | 	25	 | 	25,02
  19	 | 	26	 | 	24,04
  20	 | 	22	 | 	8,94
  20	 | 	40	 | 	44,41
  20	 | 	44	 | 	43,10
  21	 | 	22	 | 	2,83
  22	 | 	28	 | 	3,00
  22	 | 	39	 | 	32,02
  23	 | 	27	 | 	6,40
  24	 | 	26	 | 	7,81
  25	 | 	28	 | 	5,00
  26	 | 	29	 | 	4,24
  29	 | 	32	 | 	22,36
  30	 | 	33	 | 	29,43
  30	 | 	40	 | 	38,47
  31	 | 	34	 | 	4,00
  32	 | 	34	 | 	2,83
  32	 | 	35	 | 	5,10
  33	 | 	36	 | 	9,06
  37	 | 	41	 | 	7,81
  38	 | 	39	 | 	3,61
  38	 | 	42	 | 	6,40
  38	 | 	43	 | 	7,81
  42	 | 	43	 | 	2,00
  21	 | 	41	 | 	30,27
  3	 | 	37	 | 	67,00
___________________________
Simulation Topology [1:17]
___________________________
From 	  To 		Length
___________________________
  0	 | 	1	 | 	8,60
  0	 | 	3	 | 	7,62
  0	 | 	14	 | 	19,24
  0	 | 	33	 | 	61,01
  0	 | 	43	 | 	63,29
  1	 | 	2	 | 	3,16
  1	 | 	5	 | 	10,44
  1	 | 	23	 | 	45,00
  1	 | 	44	 | 	76,11
  2	 | 	6	 | 	16,03
  2	 | 	8	 | 	9,85
  2	 | 	9	 | 	11,40
  3	 | 	4	 | 	4,12
  3	 | 	28	 | 	41,05
  4	 | 	6	 | 	13,34
  4	 | 	18	 | 	17,00
  4	 | 	20	 | 	29,07
  5	 | 	7	 | 	5,00
  6	 | 	14	 | 	7,28
  6	 | 	15	 | 	11,40
  6	 | 	35	 | 	43,05
  7	 | 	11	 | 	3,00
  7	 | 	25	 | 	30,27
  7	 | 	43	 | 	56,01
  8	 | 	10	 | 	4,24
  8	 | 	43	 | 	60,03
  9	 | 	38	 | 	65,01
  10	 | 	33	 | 	55,33
  12	 | 	15	 | 	2,00
  12	 | 	42	 | 	46,17
  13	 | 	18	 | 	2,83
  13	 | 	36	 | 	36,50
  14	 | 	15	 | 	9,22
  15	 | 	37	 | 	41,11
  16	 | 	19	 | 	2,00
  16	 | 	22	 | 	22,00
  16	 | 	33	 | 	49,01
  17	 | 	18	 | 	4,12
  18	 | 	25	 | 	23,19
  19	 | 	25	 | 	25,02
  19	 | 	26	 | 	24,04
  20	 | 	22	 | 	8,94
  20	 | 	40	 | 	44,41
  20	 | 	44	 | 	43,10
  21	 | 	22	 | 	2,83
  22	 | 	28	 | 	3,00
  22	 | 	39	 | 	32,02
  23	 | 	27	 | 	6,40
  24	 | 	26	 | 	7,81
  25	 | 	28	 | 	5,00
  26	 | 	29	 | 	4,24
  29	 | 	32	 | 	22,36
  30	 | 	33	 | 	29,43
  30	 | 	40	 | 	38,47
  31	 | 	34	 | 	4,00
  32	 | 	34	 | 	2,83
  32	 | 	35	 | 	5,10
  33	 | 	36	 | 	9,06
  37	 | 	41	 | 	7,81
  38	 | 	39	 | 	3,61
  38	 | 	42	 | 	6,40
  38	 | 	43	 | 	7,81
  42	 | 	43	 | 	2,00
  21	 | 	41	 | 	30,27
  3	 | 	37	 | 	67,00
  7	 | 	18	 | 	7,07
___________________________
Simulation Topology [1:18]
___________________________
From 	  To 		Length
___________________________
  0	 | 	1	 | 	8,60
  0	 | 	3	 | 	7,62
  0	 | 	14	 | 	19,24
  0	 | 	33	 | 	61,01
  0	 | 	43	 | 	63,29
  1	 | 	2	 | 	3,16
  1	 | 	5	 | 	10,44
  1	 | 	23	 | 	45,00
  1	 | 	44	 | 	76,11
  2	 | 	6	 | 	16,03
  2	 | 	8	 | 	9,85
  2	 | 	9	 | 	11,40
  3	 | 	4	 | 	4,12
  3	 | 	28	 | 	41,05
  4	 | 	6	 | 	13,34
  4	 | 	18	 | 	17,00
  4	 | 	20	 | 	29,07
  5	 | 	7	 | 	5,00
  6	 | 	14	 | 	7,28
  6	 | 	15	 | 	11,40
  6	 | 	35	 | 	43,05
  7	 | 	11	 | 	3,00
  7	 | 	25	 | 	30,27
  7	 | 	43	 | 	56,01
  8	 | 	10	 | 	4,24
  8	 | 	43	 | 	60,03
  9	 | 	38	 | 	65,01
  10	 | 	33	 | 	55,33
  12	 | 	15	 | 	2,00
  12	 | 	42	 | 	46,17
  13	 | 	18	 | 	2,83
  13	 | 	36	 | 	36,50
  14	 | 	15	 | 	9,22
  15	 | 	37	 | 	41,11
  16	 | 	19	 | 	2,00
  16	 | 	22	 | 	22,00
  16	 | 	33	 | 	49,01
  17	 | 	18	 | 	4,12
  18	 | 	25	 | 	23,19
  19	 | 	25	 | 	25,02
  19	 | 	26	 | 	24,04
  20	 | 	22	 | 	8,94
  20	 | 	40	 | 	44,41
  20	 | 	44	 | 	43,10
  21	 | 	22	 | 	2,83
  22	 | 	28	 | 	3,00
