Simulation Topology 1
___________________________
[2]				[0]		
[4]				[4]		
[2]				[3]		
[7]				[1]		
[8]				[4]		
[5]				[8]		
[6]				[6]		
[8]				[11]		
[2]				[7]		
[1]				[11]		
[9]				[9]		
[1]				[15]		
[7]				[14]		
[7]				[16]		
[9]				[13]		
[5]				[16]		
[3]				[13]		
[5]				[22]		
[1]				[21]		
[8]				[22]		
[6]				[19]		
[1]				[19]		
[1]				[25]		
[4]				[40]		
[6]				[36]		
[1]				[40]		
[4]				[37]		
[7]				[42]		
[2]				[46]		
[4]				[51]		
___________________________
Simulation Topology [1:6]
___________________________
From 	  To 		Length
___________________________
  0	 | 	1	 | 	4,47
  0	 | 	2	 | 	3,00
  0	 | 	4	 | 	7,21
  1	 | 	2	 | 	2,24
  1	 | 	15	 | 	12,04
  2	 | 	9	 | 	8,06
  3	 | 	7	 | 	10,05
  3	 | 	24	 | 	35,01
  4	 | 	19	 | 	18,00
  5	 | 	8	 | 	3,16
  5	 | 	29	 | 	43,01
  6	 | 	7	 | 	5,39
  6	 | 	25	 | 	34,37
  7	 | 	9	 | 	7,00
  8	 | 	14	 | 	9,22
  8	 | 	27	 | 	35,36
  9	 | 	28	 | 	35,01
  10	 | 	14	 | 	4,00
  10	 | 	16	 | 	7,21
  11	 | 	24	 | 	21,59
  11	 | 	25	 | 	25,00
  11	 | 	26	 | 	22,20
  12	 | 	13	 | 	2,00
  12	 | 	16	 | 	4,12
  12	 | 	22	 | 	12,53
  14	 | 	15	 | 	5,00
  16	 | 	29	 | 	38,01
  17	 | 	18	 | 	4,12
  17	 | 	20	 | 	3,16
  17	 | 	28	 | 	24,19
  18	 | 	21	 | 	2,00
  19	 | 	20	 | 	3,61
  19	 | 	21	 | 	7,62
  21	 | 	23	 | 	21,21
  22	 | 	25	 | 	15,00
  22	 | 	27	 | 	18,03
  26	 | 	27	 | 	5,83
___________________________
Simulation Topology [1:7]
___________________________
From 	  To 		Length
___________________________
  0	 | 	1	 | 	4,47
  0	 | 	2	 | 	3,00
  0	 | 	4	 | 	7,21
  1	 | 	2	 | 	2,24
  1	 | 	15	 | 	12,04
  2	 | 	9	 | 	8,06
  3	 | 	7	 | 	10,05
  3	 | 	24	 | 	35,01
  4	 | 	19	 | 	18,00
  5	 | 	8	 | 	3,16
  5	 | 	29	 | 	43,01
  6	 | 	7	 | 	5,39
  6	 | 	25	 | 	34,37
  7	 | 	9	 | 	7,00
  8	 | 	14	 | 	9,22
  8	 | 	27	 | 	35,36
  9	 | 	28	 | 	35,01
  10	 | 	14	 | 	4,00
  10	 | 	16	 | 	7,21
  11	 | 	24	 | 	21,59
  11	 | 	25	 | 	25,00
  11	 | 	26	 | 	22,20
  12	 | 	13	 | 	2,00
  12	 | 	16	 | 	4,12
  12	 | 	22	 | 	12,53
  14	 | 	15	 | 	5,00
  16	 | 	29	 | 	38,01
  17	 | 	18	 | 	4,12
  17	 | 	20	 | 	3,16
  17	 | 	28	 | 	24,19
  18	 | 	21	 | 	2,00
  19	 | 	20	 | 	3,61
  19	 | 	21	 | 	7,62
  21	 | 	23	 | 	21,21
  22	 | 	25	 | 	15,00
  22	 | 	27	 | 	18,03
  26	 | 	27	 | 	5,83
  3	 | 	13	 | 	15,00
___________________________
Simulation Topology [1:8]
___________________________
From 	  To 		Length
___________________________
  0	 | 	1	 | 	4,47
  0	 | 	2	 | 	3,00
  0	 | 	4	 | 	7,21
  1	 | 	2	 | 	2,24
  1	 | 	15	 | 	12,04
  2	 | 	9	 | 	8,06
  3	 | 	7	 | 	10,05
  3	 | 	24	 | 	35,01
  4	 | 	19	 | 	18,00
  5	 | 	8	 | 	3,16
  5	 | 	29	 | 	43,01
  6	 | 	7	 | 	5,39
  6	 | 	25	 | 	34,37
  7	 | 	9	 | 	7,00
  8	 | 	14	 | 	9,22
  8	 | 	27	 | 	35,36
  9	 | 	28	 | 	35,01
  10	 | 	14	 | 	4,00
  10	 | 	16	 | 	7,21
  11	 | 	24	 | 	21,59
  11	 | 	25	 | 	25,00
  11	 | 	26	 | 	22,20
  12	 | 	13	 | 	2,00
  12	 | 	16	 | 	4,12
  12	 | 	22	 | 	12,53
  14	 | 	15	 | 	5,00
  16	 | 	29	 | 	38,01
  17	 | 	18	 | 	4,12
  17	 | 	20	 | 	3,16
  17	 | 	28	 | 	24,19
  18	 | 	21	 | 	2,00
  19	 | 	20	 | 	3,61
  19	 | 	21	 | 	7,62
  21	 | 	23	 | 	21,21
  22	 | 	25	 | 	15,00
  22	 | 	27	 | 	18,03
  26	 | 	27	 | 	5,83
  3	 | 	13	 | 	15,00
  23	 | 	28	 | 	6,32
___________________________
Simulation Topology [1:9]
___________________________
From 	  To 		Length
___________________________
  0	 | 	1	 | 	4,47
  0	 | 	2	 | 	3,00
  0	 | 	4	 | 	7,21
  1	 | 	2	 | 	2,24
  1	 | 	15	 | 	12,04
  2	 | 	9	 | 	8,06
  3	 | 	7	 | 	10,05
  3	 | 	24	 | 	35,01
  4	 | 	19	 | 	18,00
  5	 | 	8	 | 	3,16
  5	 | 	29	 | 	43,01
  6	 | 	7	 | 	5,39
  6	 | 	25	 | 	34,37
  7	 | 	9	 | 	7,00
  8	 | 	14	 | 	9,22
  8	 | 	27	 | 	35,36
  9	 | 	28	 | 	35,01
  10	 | 	14	 | 	4,00
  10	 | 	16	 | 	7,21
  11	 | 	24	 | 	21,59
  11	 | 	25	 | 	25,00
  11	 | 	26	 | 	22,20
  12	 | 	13	 | 	2,00
  12	 | 	16	 | 	4,12
  12	 | 	22	 | 	12,53
  14	 | 	15	 | 	5,00
  16	 | 	29	 | 	38,01
  17	 | 	18	 | 	4,12
  17	 | 	20	 | 	3,16
  17	 | 	28	 | 	24,19
