Simulation Topology 1
___________________________
[2]				[11]		
[1]				[8]		
[3]				[9]		
[9]				[17]		
[7]				[12]		
[3]				[15]		
[1]				[14]		
[3]				[13]		
[0]				[12]		
[8]				[21]		
[8]				[19]		
[0]				[18]		
[6]				[25]		
[8]				[29]		
[3]				[27]		
[1]				[29]		
[8]				[32]		
[4]				[40]		
[0]				[57]		
[5]				[54]		
[7]				[55]		
[2]				[54]		
[4]				[56]		
[5]				[58]		
[14]				[1]		
___________________________
Simulation Topology [1:6]
___________________________
From 	  To 		Length
___________________________
  0	 | 	1	 | 	3,16
  0	 | 	2	 | 	2,24
  0	 | 	9	 | 	11,66
  0	 | 	13	 | 	18,97
  0	 | 	14	 | 	16,03
  0	 | 	16	 | 	21,84
  1	 | 	2	 | 	2,24
  1	 | 	8	 | 	4,12
  1	 | 	22	 | 	48,09
  1	 | 	23	 | 	50,16
  2	 | 	11	 | 	9,49
  2	 | 	14	 | 	18,00
  3	 | 	6	 | 	8,54
  3	 | 	10	 | 	2,24
  3	 | 	12	 | 	8,54
  3	 | 	18	 | 	41,00
  3	 | 	20	 | 	38,05
  3	 | 	23	 | 	41,19
  4	 | 	19	 | 	42,05
  5	 | 	7	 | 	2,00
  5	 | 	8	 | 	4,24
  6	 | 	8	 | 	2,24
  8	 | 	11	 | 	6,00
  9	 | 	10	 | 	2,00
  9	 | 	11	 | 	8,54
  9	 | 	22	 | 	35,23
  10	 | 	11	 | 	8,06
  10	 | 	13	 | 	10,00
  11	 | 	14	 | 	9,49
  11	 | 	19	 | 	36,35
  12	 | 	13	 | 	4,47
  14	 | 	15	 | 	2,83
  15	 | 	18	 | 	28,02
  15	 | 	24	 | 	30,87
  16	 | 	21	 | 	22,80
  17	 | 	19	 | 	14,04
  18	 | 	19	 | 	5,83
  19	 | 	21	 | 	3,00
___________________________
Simulation Topology [1:7]
___________________________
From 	  To 		Length
___________________________
  0	 | 	1	 | 	3,16
  0	 | 	2	 | 	2,24
  0	 | 	9	 | 	11,66
  0	 | 	13	 | 	18,97
  0	 | 	14	 | 	16,03
  0	 | 	16	 | 	21,84
  1	 | 	2	 | 	2,24
  1	 | 	8	 | 	4,12
  1	 | 	22	 | 	48,09
  1	 | 	23	 | 	50,16
  2	 | 	11	 | 	9,49
  2	 | 	14	 | 	18,00
  3	 | 	6	 | 	8,54
  3	 | 	10	 | 	2,24
  3	 | 	12	 | 	8,54
  3	 | 	18	 | 	41,00
  3	 | 	20	 | 	38,05
  3	 | 	23	 | 	41,19
  4	 | 	19	 | 	42,05
  5	 | 	7	 | 	2,00
  5	 | 	8	 | 	4,24
  6	 | 	8	 | 	2,24
  8	 | 	11	 | 	6,00
  9	 | 	10	 | 	2,00
  9	 | 	11	 | 	8,54
  9	 | 	22	 | 	35,23
  10	 | 	11	 | 	8,06
  10	 | 	13	 | 	10,00
  11	 | 	14	 | 	9,49
  11	 | 	19	 | 	36,35
  12	 | 	13	 | 	4,47
  14	 | 	15	 | 	2,83
  15	 | 	18	 | 	28,02
  15	 | 	24	 | 	30,87
  16	 | 	21	 | 	22,80
  17	 | 	19	 | 	14,04
  18	 | 	19	 | 	5,83
  19	 | 	21	 | 	3,00
  8	 | 	12	 | 	14,32
___________________________
Simulation Topology [1:8]
___________________________
From 	  To 		Length
___________________________
  0	 | 	1	 | 	3,16
  0	 | 	2	 | 	2,24
  0	 | 	9	 | 	11,66
  0	 | 	13	 | 	18,97
  0	 | 	14	 | 	16,03
  0	 | 	16	 | 	21,84
  1	 | 	2	 | 	2,24
  1	 | 	8	 | 	4,12
  1	 | 	22	 | 	48,09
  1	 | 	23	 | 	50,16
  2	 | 	11	 | 	9,49
  2	 | 	14	 | 	18,00
  3	 | 	6	 | 	8,54
  3	 | 	10	 | 	2,24
  3	 | 	12	 | 	8,54
