Simulation Topology 1
___________________________
[2]				[9]		
[6]				[15]		
[3]				[14]		
[2]				[11]		
[4]				[12]		
[6]				[12]		
[5]				[9]		
[9]				[16]		
[5]				[19]		
[7]				[20]		
[8]				[18]		
[4]				[23]		
[9]				[21]		
[2]				[26]		
[7]				[31]		
[4]				[26]		
[2]				[24]		
[7]				[24]		
[7]				[35]		
[4]				[37]		
[1]				[35]		
[9]				[38]		
[6]				[32]		
[6]				[39]		
[3]				[42]		
[7]				[44]		
[7]				[40]		
[2]				[47]		
[0]				[42]		
[7]				[47]		
[7]				[42]		
[7]				[50]		
[7]				[53]		
[0]				[54]		
[9]				[50]		
[4]				[49]		
[0]				[61]		
[7]				[57]		
[5]				[57]		
[1]				[58]		
___________________________
Simulation Topology [1:14]
___________________________
From 	  To 		Length
___________________________
  0	 | 	4	 | 	3,61
  0	 | 	25	 | 	35,36
  1	 | 	13	 | 	11,70
  1	 | 	16	 | 	9,85
  1	 | 	24	 | 	27,17
  1	 | 	27	 | 	32,25
  1	 | 	34	 | 	35,13
  2	 | 	3	 | 	3,16
  2	 | 	7	 | 	6,32
  2	 | 	19	 | 	23,02
  2	 | 	26	 | 	26,31
  2	 | 	28	 | 	28,16
  3	 | 	9	 | 	10,30
  3	 | 	26	 | 	29,43
  4	 | 	6	 | 	3,16
  4	 | 	8	 | 	7,07
  4	 | 	15	 | 	14,00
  4	 | 	17	 | 	12,37
  5	 | 	6	 | 	3,16
  7	 | 	11	 | 	8,60
  7	 | 	12	 | 	5,00
  8	 | 	10	 | 	3,16
  8	 | 	12	 | 	4,47
  8	 | 	27	 | 	28,16
  9	 | 	11	 | 	4,24
  9	 | 	22	 | 	12,04
  13	 | 	15	 | 	2,00
  13	 | 	17	 | 	5,39
  13	 | 	27	 | 	21,00
  14	 | 	16	 | 	8,60
  14	 | 	39	 | 	27,66
  15	 | 	16	 | 	2,83
  15	 | 	27	 | 	21,10
  15	 | 	33	 | 	28,28
  18	 | 	23	 | 	4,12
  18	 | 	26	 | 	5,00
  20	 | 	22	 | 	5,83
  20	 | 	34	 | 	17,00
  20	 | 	39	 | 	23,00
  21	 | 	23	 | 	3,16
  21	 | 	24	 | 	7,21
  21	 | 	28	 | 	9,85
  22	 | 	34	 | 	18,25
  23	 | 	29	 | 	8,06
  24	 | 	26	 | 	4,47
  24	 | 	28	 | 	3,00
  25	 | 	29	 | 	3,00
  25	 | 	36	 | 	18,38
  26	 | 	33	 | 	15,65
  27	 | 	30	 | 	7,07
  28	 | 	30	 | 	7,00
  30	 | 	38	 | 	15,13
  31	 | 	34	 | 	2,00
  31	 | 	36	 | 	13,04
  32	 | 	33	 | 	7,07
  32	 | 	35	 | 	5,00
  32	 | 	36	 | 	10,63
  32	 | 	37	 | 	4,00
  34	 | 	35	 | 	5,10
  36	 | 	38	 | 	6,40
  37	 | 	38	 | 	2,00
___________________________
Simulation Topology [1:15]
___________________________
From 	  To 		Length
___________________________
  0	 | 	4	 | 	3,61
  0	 | 	25	 | 	35,36
  1	 | 	13	 | 	11,70
  1	 | 	16	 | 	9,85
  1	 | 	24	 | 	27,17
  1	 | 	27	 | 	32,25
  1	 | 	34	 | 	35,13
  2	 | 	3	 | 	3,16
  2	 | 	7	 | 	6,32
  2	 | 	19	 | 	23,02
  2	 | 	26	 | 	26,31
  2	 | 	28	 | 	28,16
  3	 | 	9	 | 	10,30
  3	 | 	26	 | 	29,43
  4	 | 	6	 | 	3,16
  4	 | 	8	 | 	7,07
  4	 | 	15	 | 	14,00
  4	 | 	17	 | 	12,37
  5	 | 	6	 | 	3,16
  7	 | 	11	 | 	8,60
  7	 | 	12	 | 	5,00
  8	 | 	10	 | 	3,16
  8	 | 	12	 | 	4,47
  8	 | 	27	 | 	28,16
  9	 | 	11	 | 	4,24
  9	 | 	22	 | 	12,04
  13	 | 	15	 | 	2,00
  13	 | 	17	 | 	5,39
  13	 | 	27	 | 	21,00
  14	 | 	16	 | 	8,60
  14	 | 	39	 | 	27,66
  15	 | 	16	 | 	2,83
  15	 | 	27	 | 	21,10
  15	 | 	33	 | 	28,28
  18	 | 	23	 | 	4,12
  18	 | 	26	 | 	5,00
  20	 | 	22	 | 	5,83
  20	 | 	34	 | 	17,00
  20	 | 	39	 | 	23,00
  21	 | 	23	 | 	3,16
  21	 | 	24	 | 	7,21
  21	 | 	28	 | 	9,85
  22	 | 	34	 | 	18,25
  23	 | 	29	 | 	8,06
  24	 | 	26	 | 	4,47
  24	 | 	28	 | 	3,00
  25	 | 	29	 | 	3,00
  25	 | 	36	 | 	18,38
  26	 | 	33	 | 	15,65
  27	 | 	30	 | 	7,07
  28	 | 	30	 | 	7,00
  30	 | 	38	 | 	15,13
  31	 | 	34	 | 	2,00
  31	 | 	36	 | 	13,04
  32	 | 	33	 | 	7,07
  32	 | 	35	 | 	5,00
  32	 | 	36	 | 	10,63
  32	 | 	37	 | 	4,00
  34	 | 	35	 | 	5,10
  36	 | 	38	 | 	6,40
  37	 | 	38	 | 	2,00
  16	 | 	31	 | 	26,48
___________________________
Simulation Topology [1:16]
___________________________
From 	  To 		Length
___________________________
  0	 | 	4	 | 	3,61
  0	 | 	25	 | 	35,36
  1	 | 	13	 | 	11,70
  1	 | 	16	 | 	9,85
  1	 | 	24	 | 	27,17
  1	 | 	27	 | 	32,25
  1	 | 	34	 | 	35,13
  2	 | 	3	 | 	3,16
  2	 | 	7	 | 	6,32
  2	 | 	19	 | 	23,02
  2	 | 	26	 | 	26,31
  2	 | 	28	 | 	28,16
  3	 | 	9	 | 	10,30
  3	 | 	26	 | 	29,43
  4	 | 	6	 | 	3,16
  4	 | 	8	 | 	7,07
  4	 | 	15	 | 	14,00
  4	 | 	17	 | 	12,37
  5	 | 	6	 | 	3,16
  7	 | 	11	 | 	8,60
  7	 | 	12	 | 	5,00
  8	 | 	10	 | 	3,16
  8	 | 	12	 | 	4,47
  8	 | 	27	 | 	28,16
